[2021-09-08 15:29:55,232][        main.py][line: 141][    INFO] args:Namespace(hidden_size=128, num_generated_samples=100, sample_width=1, MCMC_size=5, learning_rate=0.01, gammar=0.99, mp_size=10, use_multi_proc=True, multi_metrics=True, motif=True, sender_file='generated_samples.txt', receiver_file='output_syn.txt', inputs='polymer_117.txt', resume=True, resume_path='log-num_generated_samples100-20210908-004010-multi_metrics/best_epoch_2_1.1797641278227733.pkl')
[2021-09-09 13:59:58,500][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8995821986994103, 'num_rules': 340, 'num_samples': 0, 'syn': 0.22935779816513763}]
[2021-09-09 13:59:58,500][        main.py][line: 185][    INFO] ======sample 0 returns [1.128939996864548]=======:
[2021-09-09 14:15:29,791][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9031540756981219, 'num_rules': 344, 'num_samples': 0, 'syn': 0.1743119266055046}]
[2021-09-09 14:15:29,791][        main.py][line: 185][    INFO] ======sample 1 returns [1.128939996864548, 1.0774660023036264]=======:
[2021-09-09 14:31:18,765][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9080214266147688, 'num_rules': 343, 'num_samples': 0, 'syn': 0.2803738317757009}]
[2021-09-09 14:31:18,765][        main.py][line: 185][    INFO] ======sample 2 returns [1.128939996864548, 1.0774660023036264, 1.1883952583904698]=======:
[2021-09-09 14:46:43,767][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9011090255816399, 'num_rules': 342, 'num_samples': 0, 'syn': 0.3055555555555556}]
[2021-09-09 14:46:43,767][        main.py][line: 185][    INFO] ======sample 3 returns [1.128939996864548, 1.0774660023036264, 1.1883952583904698, 1.2066645811371954]=======:
[2021-09-09 15:01:59,315][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8969494604684594, 'num_rules': 339, 'num_samples': 0, 'syn': 0.3364485981308411}]
[2021-09-09 15:01:59,316][        main.py][line: 185][    INFO] ======sample 4 returns [1.128939996864548, 1.0774660023036264, 1.1883952583904698, 1.2066645811371954, 1.2333980585993005]=======:
[2021-09-09 15:02:00,523][        main.py][line: 208][    INFO] loss: tensor([-2.3710], grad_fn=<AddBackward0>)
[2021-09-09 15:02:00,524][        main.py][line: 209][    INFO] ===epoch19===
[2021-09-09 15:02:00,526][        main.py][line: 210][    INFO] loss: -2.371000051498413
[2021-09-09 15:02:00,526][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8995821986994103, 'num_rules': 340, 'num_samples': 0, 'syn': 0.22935779816513763}], [{'diversity': 0.9031540756981219, 'num_rules': 344, 'num_samples': 0, 'syn': 0.1743119266055046}], [{'diversity': 0.9080214266147688, 'num_rules': 343, 'num_samples': 0, 'syn': 0.2803738317757009}], [{'diversity': 0.9011090255816399, 'num_rules': 342, 'num_samples': 0, 'syn': 0.3055555555555556}], [{'diversity': 0.8969494604684594, 'num_rules': 339, 'num_samples': 0, 'syn': 0.3364485981308411}]]
[2021-09-09 15:02:00,527][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.90176323741248
[2021-09-09 15:02:00,527][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 341.6
[2021-09-09 15:02:00,527][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-09 15:02:00,527][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.265209542046548
[2021-09-09 15:02:00,527][        main.py][line: 220][    INFO] =====
[2021-09-09 15:18:12,536][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9010170310230421, 'num_rules': 349, 'num_samples': 0, 'syn': 0.22935779816513763}]
[2021-09-09 15:18:12,536][        main.py][line: 185][    INFO] ======sample 0 returns [1.1303748291881797]=======:
[2021-09-09 15:34:01,617][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8956388387789682, 'num_rules': 346, 'num_samples': 0, 'syn': 0.1834862385321101}]
[2021-09-09 15:34:01,617][        main.py][line: 185][    INFO] ======sample 1 returns [1.1303748291881797, 1.0791250773110783]=======:
[2021-09-09 15:49:29,338][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8977156122843744, 'num_rules': 342, 'num_samples': 0, 'syn': 0.3119266055045872}]
[2021-09-09 15:49:29,339][        main.py][line: 185][    INFO] ======sample 2 returns [1.1303748291881797, 1.0791250773110783, 1.2096422177889616]=======:
[2021-09-09 16:05:42,727][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9022114062145554, 'num_rules': 344, 'num_samples': 0, 'syn': 0.24770642201834864}]
[2021-09-09 16:05:42,727][        main.py][line: 185][    INFO] ======sample 3 returns [1.1303748291881797, 1.0791250773110783, 1.2096422177889616, 1.1499178282329041]=======:
[2021-09-09 16:21:42,232][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8874616765559431, 'num_rules': 346, 'num_samples': 0, 'syn': 0.2830188679245283}]
[2021-09-09 16:21:42,233][        main.py][line: 185][    INFO] ======sample 4 returns [1.1303748291881797, 1.0791250773110783, 1.2096422177889616, 1.1499178282329041, 1.1704805444804713]=======:
[2021-09-09 16:21:43,354][        main.py][line: 208][    INFO] loss: tensor([-1.2809], grad_fn=<AddBackward0>)
[2021-09-09 16:21:43,356][        main.py][line: 209][    INFO] ===epoch20===
[2021-09-09 16:21:43,357][        main.py][line: 210][    INFO] loss: -1.2809224128723145
[2021-09-09 16:21:43,357][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.9010170310230421, 'num_rules': 349, 'num_samples': 0, 'syn': 0.22935779816513763}], [{'diversity': 0.8956388387789682, 'num_rules': 346, 'num_samples': 0, 'syn': 0.1834862385321101}], [{'diversity': 0.8977156122843744, 'num_rules': 342, 'num_samples': 0, 'syn': 0.3119266055045872}], [{'diversity': 0.9022114062145554, 'num_rules': 344, 'num_samples': 0, 'syn': 0.24770642201834864}], [{'diversity': 0.8874616765559431, 'num_rules': 346, 'num_samples': 0, 'syn': 0.2830188679245283}]]
[2021-09-09 16:21:43,358][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8968089129713765
[2021-09-09 16:21:43,358][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 345.4
[2021-09-09 16:21:43,358][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-09 16:21:43,358][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.25109918642894236
[2021-09-09 16:21:43,359][        main.py][line: 220][    INFO] =====
[2021-09-09 16:37:46,592][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8992445256214348, 'num_rules': 342, 'num_samples': 0, 'syn': 0.25688073394495414}]
[2021-09-09 16:37:46,592][        main.py][line: 185][    INFO] ======sample 0 returns [1.156125259566389]=======:
[2021-09-09 16:53:50,392][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8987587340182197, 'num_rules': 342, 'num_samples': 0, 'syn': 0.3394495412844037}]
[2021-09-09 16:53:50,392][        main.py][line: 185][    INFO] ======sample 1 returns [1.156125259566389, 1.2382082753026233]=======:
[2021-09-09 17:10:20,910][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.898678728747331, 'num_rules': 335, 'num_samples': 0, 'syn': 0.22018348623853212}]
[2021-09-09 17:10:20,911][        main.py][line: 185][    INFO] ======sample 2 returns [1.156125259566389, 1.2382082753026233, 1.1188622149858631]=======:
[2021-09-09 17:26:39,005][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8930528643209998, 'num_rules': 341, 'num_samples': 0, 'syn': 0.2523364485981308}]
[2021-09-09 17:26:39,005][        main.py][line: 185][    INFO] ======sample 3 returns [1.156125259566389, 1.2382082753026233, 1.1188622149858631, 1.1453893129191306]=======:
[2021-09-09 17:43:01,857][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9014248160408267, 'num_rules': 343, 'num_samples': 0, 'syn': 0.19444444444444445}]
[2021-09-09 17:43:01,857][        main.py][line: 185][    INFO] ======sample 4 returns [1.156125259566389, 1.2382082753026233, 1.1188622149858631, 1.1453893129191306, 1.0958692604852711]=======:
[2021-09-09 17:43:03,135][        main.py][line: 208][    INFO] loss: tensor([1.4143], grad_fn=<AddBackward0>)
[2021-09-09 17:43:03,135][        main.py][line: 209][    INFO] ===epoch21===
[2021-09-09 17:43:03,136][        main.py][line: 210][    INFO] loss: 1.4142742156982422
[2021-09-09 17:43:03,136][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8992445256214348, 'num_rules': 342, 'num_samples': 0, 'syn': 0.25688073394495414}], [{'diversity': 0.8987587340182197, 'num_rules': 342, 'num_samples': 0, 'syn': 0.3394495412844037}], [{'diversity': 0.898678728747331, 'num_rules': 335, 'num_samples': 0, 'syn': 0.22018348623853212}], [{'diversity': 0.8930528643209998, 'num_rules': 341, 'num_samples': 0, 'syn': 0.2523364485981308}], [{'diversity': 0.9014248160408267, 'num_rules': 343, 'num_samples': 0, 'syn': 0.19444444444444445}]]
[2021-09-09 17:43:03,138][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8982319337497623
[2021-09-09 17:43:03,138][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 340.6
[2021-09-09 17:43:03,139][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-09 17:43:03,139][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.252658930902093
[2021-09-09 17:43:03,139][        main.py][line: 220][    INFO] =====
[2021-09-09 17:59:13,950][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8941607158412082, 'num_rules': 334, 'num_samples': 0, 'syn': 0.3577981651376147}]
[2021-09-09 17:59:13,950][        main.py][line: 185][    INFO] ======sample 0 returns [1.251958880978823]=======:
[2021-09-09 18:14:56,521][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8911298214248304, 'num_rules': 344, 'num_samples': 0, 'syn': 0.3486238532110092}]
[2021-09-09 18:14:56,521][        main.py][line: 185][    INFO] ======sample 1 returns [1.251958880978823, 1.2397536746358395]=======:
[2021-09-09 18:30:34,273][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8954853569898573, 'num_rules': 337, 'num_samples': 0, 'syn': 0.25688073394495414}]
[2021-09-09 18:30:34,274][        main.py][line: 185][    INFO] ======sample 2 returns [1.251958880978823, 1.2397536746358395, 1.1523660909348115]=======:
[2021-09-09 18:47:10,849][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9028117628342047, 'num_rules': 342, 'num_samples': 0, 'syn': 0.28440366972477066}]
[2021-09-09 18:47:10,849][        main.py][line: 185][    INFO] ======sample 3 returns [1.251958880978823, 1.2397536746358395, 1.1523660909348115, 1.1872154325589754]=======:
[2021-09-09 19:02:52,388][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.902322434616006, 'num_rules': 343, 'num_samples': 0, 'syn': 0.3669724770642202}]
[2021-09-09 19:02:52,389][        main.py][line: 185][    INFO] ======sample 4 returns [1.251958880978823, 1.2397536746358395, 1.1523660909348115, 1.1872154325589754, 1.2692949116802263]=======:
[2021-09-09 19:02:53,471][        main.py][line: 208][    INFO] loss: tensor([-0.3659], grad_fn=<AddBackward0>)
[2021-09-09 19:02:53,473][        main.py][line: 209][    INFO] ===epoch22===
[2021-09-09 19:02:53,474][        main.py][line: 210][    INFO] loss: -0.3658761978149414
[2021-09-09 19:02:53,475][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8941607158412082, 'num_rules': 334, 'num_samples': 0, 'syn': 0.3577981651376147}], [{'diversity': 0.8911298214248304, 'num_rules': 344, 'num_samples': 0, 'syn': 0.3486238532110092}], [{'diversity': 0.8954853569898573, 'num_rules': 337, 'num_samples': 0, 'syn': 0.25688073394495414}], [{'diversity': 0.9028117628342047, 'num_rules': 342, 'num_samples': 0, 'syn': 0.28440366972477066}], [{'diversity': 0.902322434616006, 'num_rules': 343, 'num_samples': 0, 'syn': 0.3669724770642202}]]
[2021-09-09 19:02:53,475][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8971820183412212
[2021-09-09 19:02:53,475][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 340.0
[2021-09-09 19:02:53,475][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-09 19:02:53,475][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.3229357798165138
[2021-09-09 19:02:53,475][        main.py][line: 220][    INFO] =====
[2021-09-09 19:18:53,575][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8983862797431992, 'num_rules': 337, 'num_samples': 0, 'syn': 0.2336448598130841}]
[2021-09-09 19:18:53,576][        main.py][line: 185][    INFO] ======sample 0 returns [1.1320311395562832]=======:
[2021-09-09 19:35:01,305][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8926967109290616, 'num_rules': 344, 'num_samples': 0, 'syn': 0.2523364485981308}]
[2021-09-09 19:35:01,305][        main.py][line: 185][    INFO] ======sample 1 returns [1.1320311395562832, 1.1450331595271923]=======:
[2021-09-09 19:51:28,858][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.905828332787861, 'num_rules': 340, 'num_samples': 0, 'syn': 0.29906542056074764}]
[2021-09-09 19:51:28,858][        main.py][line: 185][    INFO] ======sample 2 returns [1.1320311395562832, 1.1450331595271923, 1.2048937533486086]=======:
[2021-09-09 20:07:43,539][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9037449824662477, 'num_rules': 343, 'num_samples': 0, 'syn': 0.30275229357798167}]
[2021-09-09 20:07:43,539][        main.py][line: 185][    INFO] ======sample 3 returns [1.1320311395562832, 1.1450331595271923, 1.2048937533486086, 1.2064972760442294]=======:
[2021-09-09 20:23:37,070][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9045923442871346, 'num_rules': 334, 'num_samples': 0, 'syn': 0.3055555555555556}]
[2021-09-09 20:23:37,070][        main.py][line: 185][    INFO] ======sample 4 returns [1.1320311395562832, 1.1450331595271923, 1.2048937533486086, 1.2064972760442294, 1.2101478998426902]=======:
[2021-09-09 20:23:38,146][        main.py][line: 208][    INFO] loss: tensor([2.1436], grad_fn=<AddBackward0>)
[2021-09-09 20:23:38,148][        main.py][line: 209][    INFO] ===epoch23===
[2021-09-09 20:23:38,148][        main.py][line: 210][    INFO] loss: 2.1436471939086914
[2021-09-09 20:23:38,149][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8983862797431992, 'num_rules': 337, 'num_samples': 0, 'syn': 0.2336448598130841}], [{'diversity': 0.8926967109290616, 'num_rules': 344, 'num_samples': 0, 'syn': 0.2523364485981308}], [{'diversity': 0.905828332787861, 'num_rules': 340, 'num_samples': 0, 'syn': 0.29906542056074764}], [{'diversity': 0.9037449824662477, 'num_rules': 343, 'num_samples': 0, 'syn': 0.30275229357798167}], [{'diversity': 0.9045923442871346, 'num_rules': 334, 'num_samples': 0, 'syn': 0.3055555555555556}]]
[2021-09-09 20:23:38,150][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.9010497300427008
[2021-09-09 20:23:38,150][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 339.6
[2021-09-09 20:23:38,150][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-09 20:23:38,150][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.2786709156210999
[2021-09-09 20:23:38,150][        main.py][line: 220][    INFO] =====
[2021-09-09 20:40:02,119][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8970546233175244, 'num_rules': 343, 'num_samples': 0, 'syn': 0.26605504587155965}]
[2021-09-09 20:40:02,120][        main.py][line: 185][    INFO] ======sample 0 returns [1.163109669189084]=======:
[2021-09-09 20:56:06,468][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9010643072426479, 'num_rules': 342, 'num_samples': 0, 'syn': 0.3577981651376147}]
[2021-09-09 20:56:06,468][        main.py][line: 185][    INFO] ======sample 1 returns [1.163109669189084, 1.2588624723802626]=======:
[2021-09-09 21:11:58,824][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8990120813905905, 'num_rules': 342, 'num_samples': 0, 'syn': 0.3644859813084112}]
[2021-09-09 21:11:58,825][        main.py][line: 185][    INFO] ======sample 2 returns [1.163109669189084, 1.2588624723802626, 1.2634980626990018]=======:
[2021-09-09 21:28:15,344][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8943596082002908, 'num_rules': 345, 'num_samples': 0, 'syn': 0.2962962962962963}]
[2021-09-09 21:28:15,344][        main.py][line: 185][    INFO] ======sample 3 returns [1.163109669189084, 1.2588624723802626, 1.2634980626990018, 1.190655904496587]=======:
[2021-09-09 21:44:39,224][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9041482987814845, 'num_rules': 345, 'num_samples': 0, 'syn': 0.3211009174311927}]
[2021-09-09 21:44:39,225][        main.py][line: 185][    INFO] ======sample 4 returns [1.163109669189084, 1.2588624723802626, 1.2634980626990018, 1.190655904496587, 1.2252492162126771]=======:
[2021-09-09 21:44:41,950][        main.py][line: 208][    INFO] loss: tensor([0.6387], grad_fn=<AddBackward0>)
[2021-09-09 21:44:41,951][        main.py][line: 209][    INFO] ===epoch24===
[2021-09-09 21:44:41,952][        main.py][line: 210][    INFO] loss: 0.6387275457382202
[2021-09-09 21:44:41,954][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8970546233175244, 'num_rules': 343, 'num_samples': 0, 'syn': 0.26605504587155965}], [{'diversity': 0.9010643072426479, 'num_rules': 342, 'num_samples': 0, 'syn': 0.3577981651376147}], [{'diversity': 0.8990120813905905, 'num_rules': 342, 'num_samples': 0, 'syn': 0.3644859813084112}], [{'diversity': 0.8943596082002908, 'num_rules': 345, 'num_samples': 0, 'syn': 0.2962962962962963}], [{'diversity': 0.9041482987814845, 'num_rules': 345, 'num_samples': 0, 'syn': 0.3211009174311927}]]
[2021-09-09 21:44:41,954][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8991277837865075
[2021-09-09 21:44:41,955][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 343.4
[2021-09-09 21:44:41,955][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-09 21:44:41,955][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.3211472812090149
[2021-09-09 21:44:41,955][        main.py][line: 220][    INFO] =====
[2021-09-09 22:05:25,620][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8955828064896587, 'num_rules': 345, 'num_samples': 0, 'syn': 0.1926605504587156}]
[2021-09-09 22:05:25,620][        main.py][line: 185][    INFO] ======sample 0 returns [1.0882433569483743]=======:
[2021-09-09 22:22:00,030][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9004039224915287, 'num_rules': 342, 'num_samples': 0, 'syn': 0.24299065420560748}]
[2021-09-09 22:22:00,031][        main.py][line: 185][    INFO] ======sample 1 returns [1.0882433569483743, 1.143394576697136]=======:
[2021-09-09 22:38:43,834][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.900011550766938, 'num_rules': 337, 'num_samples': 0, 'syn': 0.3364485981308411}]
[2021-09-09 22:38:43,835][        main.py][line: 185][    INFO] ======sample 2 returns [1.0882433569483743, 1.143394576697136, 1.236460148897779]=======:
[2021-09-09 22:54:54,829][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9031867751315166, 'num_rules': 340, 'num_samples': 0, 'syn': 0.3333333333333333}]
[2021-09-09 22:54:54,829][        main.py][line: 185][    INFO] ======sample 3 returns [1.0882433569483743, 1.143394576697136, 1.236460148897779, 1.2365201084648498]=======:
[2021-09-09 23:10:59,973][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9014185404059227, 'num_rules': 340, 'num_samples': 0, 'syn': 0.29357798165137616}]
[2021-09-09 23:10:59,973][        main.py][line: 185][    INFO] ======sample 4 returns [1.0882433569483743, 1.143394576697136, 1.236460148897779, 1.2365201084648498, 1.194996522057299]=======:
[2021-09-09 23:11:01,255][        main.py][line: 208][    INFO] loss: tensor([-1.3557], grad_fn=<AddBackward0>)
[2021-09-09 23:11:01,256][        main.py][line: 209][    INFO] ===epoch25===
[2021-09-09 23:11:01,258][        main.py][line: 210][    INFO] loss: -1.3557043075561523
[2021-09-09 23:11:01,258][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8955828064896587, 'num_rules': 345, 'num_samples': 0, 'syn': 0.1926605504587156}], [{'diversity': 0.9004039224915287, 'num_rules': 342, 'num_samples': 0, 'syn': 0.24299065420560748}], [{'diversity': 0.900011550766938, 'num_rules': 337, 'num_samples': 0, 'syn': 0.3364485981308411}], [{'diversity': 0.9031867751315166, 'num_rules': 340, 'num_samples': 0, 'syn': 0.3333333333333333}], [{'diversity': 0.9014185404059227, 'num_rules': 340, 'num_samples': 0, 'syn': 0.29357798165137616}]]
[2021-09-09 23:11:01,259][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.900120719057113
[2021-09-09 23:11:01,259][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 340.8
[2021-09-09 23:11:01,259][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-09 23:11:01,259][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.2798022235559747
[2021-09-09 23:11:01,259][        main.py][line: 220][    INFO] =====
[2021-09-09 23:27:23,067][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8988484571243398, 'num_rules': 338, 'num_samples': 0, 'syn': 0.35185185185185186}]
[2021-09-09 23:27:23,067][        main.py][line: 185][    INFO] ======sample 0 returns [1.2507003089761917]=======:
[2021-09-09 23:43:10,684][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.897872033467153, 'num_rules': 344, 'num_samples': 0, 'syn': 0.2523364485981308}]
[2021-09-09 23:43:10,684][        main.py][line: 185][    INFO] ======sample 1 returns [1.2507003089761917, 1.1502084820652838]=======:
[2021-09-09 23:59:38,873][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8998280385200963, 'num_rules': 347, 'num_samples': 0, 'syn': 0.19444444444444445}]
[2021-09-09 23:59:38,873][        main.py][line: 185][    INFO] ======sample 2 returns [1.2507003089761917, 1.1502084820652838, 1.0942724829645407]=======:
[2021-09-10 00:15:42,605][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8855372684832028, 'num_rules': 345, 'num_samples': 0, 'syn': 0.27522935779816515}]
[2021-09-10 00:15:42,605][        main.py][line: 185][    INFO] ======sample 3 returns [1.2507003089761917, 1.1502084820652838, 1.0942724829645407, 1.1607666262813678]=======:
[2021-09-10 00:32:15,875][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9007175569592925, 'num_rules': 339, 'num_samples': 0, 'syn': 0.23148148148148148}]
[2021-09-10 00:32:15,876][        main.py][line: 185][    INFO] ======sample 4 returns [1.2507003089761917, 1.1502084820652838, 1.0942724829645407, 1.1607666262813678, 1.1321990384407739]=======:
[2021-09-10 00:32:17,001][        main.py][line: 208][    INFO] loss: tensor([2.1202], grad_fn=<AddBackward0>)
[2021-09-10 00:32:17,002][        main.py][line: 209][    INFO] ===epoch26===
[2021-09-10 00:32:17,003][        main.py][line: 210][    INFO] loss: 2.1201694011688232
[2021-09-10 00:32:17,005][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8988484571243398, 'num_rules': 338, 'num_samples': 0, 'syn': 0.35185185185185186}], [{'diversity': 0.897872033467153, 'num_rules': 344, 'num_samples': 0, 'syn': 0.2523364485981308}], [{'diversity': 0.8998280385200963, 'num_rules': 347, 'num_samples': 0, 'syn': 0.19444444444444445}], [{'diversity': 0.8855372684832028, 'num_rules': 345, 'num_samples': 0, 'syn': 0.27522935779816515}], [{'diversity': 0.9007175569592925, 'num_rules': 339, 'num_samples': 0, 'syn': 0.23148148148148148}]]
[2021-09-10 00:32:17,005][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8965606709108169
[2021-09-10 00:32:17,005][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 342.6
[2021-09-10 00:32:17,005][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-10 00:32:17,005][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.26106871683481475
[2021-09-10 00:32:17,005][        main.py][line: 220][    INFO] =====
[2021-09-10 00:48:25,485][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9001438618570133, 'num_rules': 334, 'num_samples': 0, 'syn': 0.25688073394495414}]
[2021-09-10 00:48:25,486][        main.py][line: 185][    INFO] ======sample 0 returns [1.1570245958019676]=======:
[2021-09-10 01:04:55,085][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9006342662893088, 'num_rules': 338, 'num_samples': 0, 'syn': 0.30275229357798167}]
[2021-09-10 01:04:55,085][        main.py][line: 185][    INFO] ======sample 1 returns [1.1570245958019676, 1.2033865598672904]=======:
[2021-09-10 01:21:13,024][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8971116504273039, 'num_rules': 335, 'num_samples': 0, 'syn': 0.2018348623853211}]
[2021-09-10 01:21:13,024][        main.py][line: 185][    INFO] ======sample 2 returns [1.1570245958019676, 1.2033865598672904, 1.098946512812625]=======:
[2021-09-10 01:40:03,874][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8999692491320482, 'num_rules': 347, 'num_samples': 0, 'syn': 0.25}]
[2021-09-10 01:40:03,875][        main.py][line: 185][    INFO] ======sample 3 returns [1.1570245958019676, 1.2033865598672904, 1.098946512812625, 1.1499692491320483]=======:
[2021-09-10 01:56:33,089][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8985219342366361, 'num_rules': 339, 'num_samples': 0, 'syn': 0.3425925925925926}]
[2021-09-10 01:56:33,089][        main.py][line: 185][    INFO] ======sample 4 returns [1.1570245958019676, 1.2033865598672904, 1.098946512812625, 1.1499692491320483, 1.2411145268292287]=======:
[2021-09-10 01:56:34,747][        main.py][line: 208][    INFO] loss: tensor([-0.9313], grad_fn=<AddBackward0>)
[2021-09-10 01:56:34,748][        main.py][line: 209][    INFO] ===epoch27===
[2021-09-10 01:56:34,749][        main.py][line: 210][    INFO] loss: -0.931283175945282
[2021-09-10 01:56:34,751][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.9001438618570133, 'num_rules': 334, 'num_samples': 0, 'syn': 0.25688073394495414}], [{'diversity': 0.9006342662893088, 'num_rules': 338, 'num_samples': 0, 'syn': 0.30275229357798167}], [{'diversity': 0.8971116504273039, 'num_rules': 335, 'num_samples': 0, 'syn': 0.2018348623853211}], [{'diversity': 0.8999692491320482, 'num_rules': 347, 'num_samples': 0, 'syn': 0.25}], [{'diversity': 0.8985219342366361, 'num_rules': 339, 'num_samples': 0, 'syn': 0.3425925925925926}]]
[2021-09-10 01:56:34,752][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.899276192388462
[2021-09-10 01:56:34,752][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 338.6
[2021-09-10 01:56:34,752][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-10 01:56:34,752][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.2708120965001699
[2021-09-10 01:56:34,752][        main.py][line: 220][    INFO] =====
[2021-09-10 02:12:52,716][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8997909630274263, 'num_rules': 345, 'num_samples': 0, 'syn': 0.28440366972477066}]
[2021-09-10 02:12:52,716][        main.py][line: 185][    INFO] ======sample 0 returns [1.184194632752197]=======:
