[2021-09-23 17:59:15,927][        main.py][line: 141][    INFO] args:Namespace(hidden_size=128, num_generated_samples=100, sample_width=1, MCMC_size=5, learning_rate=0.01, gammar=0.99, mp_size=10, use_multi_proc=True, multi_metrics=True, motif=False, sender_file='generated_samples.txt', receiver_file='output_syn.txt', resume=False, resume_path='', _lambda_0=0.5, _lambda_1=1.0)
[2021-09-24 18:12:43,104][        main.py][line: 185][    INFO] ======sample 0 returns [0.7450008830553896]=======:
[2021-09-24 18:28:00,494][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8219015053177501, 'num_rules': 38, 'num_samples': 0, 'syn': 0.43119266055045874}]
[2021-09-24 18:28:00,495][        main.py][line: 185][    INFO] ======sample 1 returns [0.7450008830553896, 0.8421434132093337]=======:
[2021-09-24 18:41:47,391][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8254397154912008, 'num_rules': 39, 'num_samples': 0, 'syn': 0.3888888888888889}]
[2021-09-24 18:41:47,391][        main.py][line: 185][    INFO] ======sample 2 returns [0.7450008830553896, 0.8421434132093337, 0.8016087466344892]=======:
[2021-09-24 18:59:19,893][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8443422298058099, 'num_rules': 34, 'num_samples': 0, 'syn': 0.37037037037037035}]
[2021-09-24 18:59:19,893][        main.py][line: 185][    INFO] ======sample 3 returns [0.7450008830553896, 0.8421434132093337, 0.8016087466344892, 0.7925414852732753]=======:
[2021-09-24 19:16:22,541][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.848041490771057, 'num_rules': 42, 'num_samples': 0, 'syn': 0.21296296296296297}]
[2021-09-24 19:16:22,542][        main.py][line: 185][    INFO] ======sample 4 returns [0.7450008830553896, 0.8421434132093337, 0.8016087466344892, 0.7925414852732753, 0.6369837083484915]=======:
[2021-09-24 19:16:24,037][        main.py][line: 208][    INFO] loss: tensor([-0.7323], grad_fn=<AddBackward0>)
[2021-09-24 19:16:24,038][        main.py][line: 209][    INFO] ===epoch19===
[2021-09-24 19:16:24,038][        main.py][line: 210][    INFO] loss: -0.7323156595230103
[2021-09-24 19:16:24,038][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8111026835419719, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3394495412844037}], [{'diversity': 0.8219015053177501, 'num_rules': 38, 'num_samples': 0, 'syn': 0.43119266055045874}], [{'diversity': 0.8254397154912008, 'num_rules': 39, 'num_samples': 0, 'syn': 0.3888888888888889}], [{'diversity': 0.8443422298058099, 'num_rules': 34, 'num_samples': 0, 'syn': 0.37037037037037035}], [{'diversity': 0.848041490771057, 'num_rules': 42, 'num_samples': 0, 'syn': 0.21296296296296297}]]
[2021-09-24 19:16:24,038][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.830165524985558
[2021-09-24 19:16:24,039][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 37.6
[2021-09-24 19:16:24,039][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 19:16:24,039][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.34857288481141696
[2021-09-24 19:16:24,039][        main.py][line: 220][    INFO] =====
[2021-09-24 19:33:21,582][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.765052939366886, 'num_rules': 33, 'num_samples': 0, 'syn': 0.44036697247706424}]
[2021-09-24 19:33:21,583][        main.py][line: 185][    INFO] ======sample 0 returns [0.8228934421605072]=======:
[2021-09-24 19:50:19,090][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8396409045330391, 'num_rules': 34, 'num_samples': 0, 'syn': 0.3853211009174312}]
[2021-09-24 19:50:19,091][        main.py][line: 185][    INFO] ======sample 1 returns [0.8228934421605072, 0.8051415531839508]=======:
[2021-09-24 20:01:05,634][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8563882765044355, 'num_rules': 38, 'num_samples': 0, 'syn': 0.41284403669724773}]
[2021-09-24 20:01:05,634][        main.py][line: 185][    INFO] ======sample 2 returns [0.8228934421605072, 0.8051415531839508, 0.8410381749494655]=======:
[2021-09-24 20:16:04,677][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8525444867206076, 'num_rules': 33, 'num_samples': 0, 'syn': 0.37383177570093457}]
[2021-09-24 20:16:04,678][        main.py][line: 185][    INFO] ======sample 3 returns [0.8228934421605072, 0.8051415531839508, 0.8410381749494655, 0.8001040190612383]=======:
[2021-09-24 20:32:55,637][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.847162205323476, 'num_rules': 38, 'num_samples': 0, 'syn': 0.39814814814814814}]
[2021-09-24 20:32:55,637][        main.py][line: 185][    INFO] ======sample 4 returns [0.8228934421605072, 0.8051415531839508, 0.8410381749494655, 0.8001040190612383, 0.8217292508098861]=======:
[2021-09-24 20:32:57,254][        main.py][line: 208][    INFO] loss: tensor([0.1391], grad_fn=<AddBackward0>)
[2021-09-24 20:32:57,255][        main.py][line: 209][    INFO] ===epoch20===
[2021-09-24 20:32:57,255][        main.py][line: 210][    INFO] loss: 0.13908863067626953
[2021-09-24 20:32:57,255][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.765052939366886, 'num_rules': 33, 'num_samples': 0, 'syn': 0.44036697247706424}], [{'diversity': 0.8396409045330391, 'num_rules': 34, 'num_samples': 0, 'syn': 0.3853211009174312}], [{'diversity': 0.8563882765044355, 'num_rules': 38, 'num_samples': 0, 'syn': 0.41284403669724773}], [{'diversity': 0.8525444867206076, 'num_rules': 33, 'num_samples': 0, 'syn': 0.37383177570093457}], [{'diversity': 0.847162205323476, 'num_rules': 38, 'num_samples': 0, 'syn': 0.39814814814814814}]]
[2021-09-24 20:32:57,255][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.832157762489689
[2021-09-24 20:32:57,255][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 35.2
[2021-09-24 20:32:57,255][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 20:32:57,255][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.4021024067881652
[2021-09-24 20:32:57,255][        main.py][line: 220][    INFO] =====
[2021-09-24 20:54:57,737][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8291863759081797, 'num_rules': 38, 'num_samples': 0, 'syn': 0.26851851851851855}]
[2021-09-24 20:54:57,738][        main.py][line: 185][    INFO] ======sample 0 returns [0.6831117064726084]=======:
[2021-09-24 21:14:09,692][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.7841535710846423, 'num_rules': 30, 'num_samples': 0, 'syn': 0.19444444444444445}]
[2021-09-24 21:14:09,692][        main.py][line: 185][    INFO] ======sample 1 returns [0.6831117064726084, 0.5865212299867656]=======:
[2021-09-24 21:30:37,919][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8598769285908938, 'num_rules': 37, 'num_samples': 0, 'syn': 0.29357798165137616}]
[2021-09-24 21:30:37,919][        main.py][line: 185][    INFO] ======sample 2 returns [0.6831117064726084, 0.5865212299867656, 0.7235164459468231]=======:
[2021-09-24 21:51:45,099][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8103309157563761, 'num_rules': 38, 'num_samples': 0, 'syn': 0.37383177570093457}]
[2021-09-24 21:51:45,099][        main.py][line: 185][    INFO] ======sample 3 returns [0.6831117064726084, 0.5865212299867656, 0.7235164459468231, 0.7789972335791226]=======:
[2021-09-24 22:05:29,005][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8354440887466048, 'num_rules': 41, 'num_samples': 0, 'syn': 0.330188679245283}]
[2021-09-24 22:05:29,005][        main.py][line: 185][    INFO] ======sample 4 returns [0.6831117064726084, 0.5865212299867656, 0.7235164459468231, 0.7789972335791226, 0.7479107236185853]=======:
[2021-09-24 22:05:31,000][        main.py][line: 208][    INFO] loss: tensor([0.9165], grad_fn=<AddBackward0>)
[2021-09-24 22:05:31,000][        main.py][line: 209][    INFO] ===epoch21===
[2021-09-24 22:05:31,000][        main.py][line: 210][    INFO] loss: 0.9165090918540955
[2021-09-24 22:05:31,000][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8291863759081797, 'num_rules': 38, 'num_samples': 0, 'syn': 0.26851851851851855}], [{'diversity': 0.7841535710846423, 'num_rules': 30, 'num_samples': 0, 'syn': 0.19444444444444445}], [{'diversity': 0.8598769285908938, 'num_rules': 37, 'num_samples': 0, 'syn': 0.29357798165137616}], [{'diversity': 0.8103309157563761, 'num_rules': 38, 'num_samples': 0, 'syn': 0.37383177570093457}], [{'diversity': 0.8354440887466048, 'num_rules': 41, 'num_samples': 0, 'syn': 0.330188679245283}]]
[2021-09-24 22:05:31,001][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8237983760173393
[2021-09-24 22:05:31,001][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 36.8
[2021-09-24 22:05:31,001][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 22:05:31,001][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.29211227991211136
[2021-09-24 22:05:31,001][        main.py][line: 220][    INFO] =====
[2021-09-24 22:24:22,484][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8106085467457335, 'num_rules': 35, 'num_samples': 0, 'syn': 0.32710280373831774}]
[2021-09-24 22:24:22,485][        main.py][line: 185][    INFO] ======sample 0 returns [0.7324070771111845]=======:
[2021-09-24 22:42:38,347][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8264480744120408, 'num_rules': 36, 'num_samples': 0, 'syn': 0.22935779816513763}]
[2021-09-24 22:42:38,348][        main.py][line: 185][    INFO] ======sample 1 returns [0.7324070771111845, 0.6425818353711581]=======:
[2021-09-24 22:59:12,117][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8050849327182261, 'num_rules': 35, 'num_samples': 0, 'syn': 0.29357798165137616}]
[2021-09-24 22:59:12,117][        main.py][line: 185][    INFO] ======sample 2 returns [0.7324070771111845, 0.6425818353711581, 0.6961204480104892]=======:
[2021-09-24 23:12:09,783][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8508892816952361, 'num_rules': 37, 'num_samples': 0, 'syn': 0.29357798165137616}]
[2021-09-24 23:12:09,784][        main.py][line: 185][    INFO] ======sample 3 returns [0.7324070771111845, 0.6425818353711581, 0.6961204480104892, 0.7190226224989942]=======:
[2021-09-24 23:25:01,815][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8486391658797767, 'num_rules': 36, 'num_samples': 0, 'syn': 0.3925233644859813}]
[2021-09-24 23:25:01,816][        main.py][line: 185][    INFO] ======sample 4 returns [0.7324070771111845, 0.6425818353711581, 0.6961204480104892, 0.7190226224989942, 0.8168429474258696]=======:
[2021-09-24 23:25:03,248][        main.py][line: 208][    INFO] loss: tensor([-1.2825], grad_fn=<AddBackward0>)
[2021-09-24 23:25:03,253][        main.py][line: 209][    INFO] ===epoch22===
[2021-09-24 23:25:03,253][        main.py][line: 210][    INFO] loss: -1.282492756843567
[2021-09-24 23:25:03,254][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8106085467457335, 'num_rules': 35, 'num_samples': 0, 'syn': 0.32710280373831774}], [{'diversity': 0.8264480744120408, 'num_rules': 36, 'num_samples': 0, 'syn': 0.22935779816513763}], [{'diversity': 0.8050849327182261, 'num_rules': 35, 'num_samples': 0, 'syn': 0.29357798165137616}], [{'diversity': 0.8508892816952361, 'num_rules': 37, 'num_samples': 0, 'syn': 0.29357798165137616}], [{'diversity': 0.8486391658797767, 'num_rules': 36, 'num_samples': 0, 'syn': 0.3925233644859813}]]
[2021-09-24 23:25:03,254][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8283340002902027
[2021-09-24 23:25:03,255][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 35.8
[2021-09-24 23:25:03,255][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-24 23:25:03,255][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.3072279859384378
[2021-09-24 23:25:03,256][        main.py][line: 220][    INFO] =====
[2021-09-24 23:43:52,564][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.799034524732743, 'num_rules': 38, 'num_samples': 0, 'syn': 0.30275229357798167}]
[2021-09-24 23:43:52,564][        main.py][line: 185][    INFO] ======sample 0 returns [0.7022695559443531]=======:
[2021-09-24 23:58:35,869][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8185520921017986, 'num_rules': 34, 'num_samples': 0, 'syn': 0.3211009174311927}]
[2021-09-24 23:58:35,870][        main.py][line: 185][    INFO] ======sample 1 returns [0.7022695559443531, 0.730376963482092]=======:
[2021-09-25 00:18:14,753][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8069421839196836, 'num_rules': 37, 'num_samples': 0, 'syn': 0.4392523364485981}]
[2021-09-25 00:18:14,758][        main.py][line: 185][    INFO] ======sample 2 returns [0.7022695559443531, 0.730376963482092, 0.84272342840844]=======:
[2021-09-25 00:36:57,995][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8214350861897092, 'num_rules': 36, 'num_samples': 0, 'syn': 0.37962962962962965}]
[2021-09-25 00:36:57,995][        main.py][line: 185][    INFO] ======sample 3 returns [0.7022695559443531, 0.730376963482092, 0.84272342840844, 0.7903471727244842]=======:
[2021-09-25 00:53:36,566][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8318515411084038, 'num_rules': 33, 'num_samples': 0, 'syn': 0.29906542056074764}]
[2021-09-25 00:53:36,567][        main.py][line: 185][    INFO] ======sample 4 returns [0.7022695559443531, 0.730376963482092, 0.84272342840844, 0.7903471727244842, 0.7149911911149496]=======:
[2021-09-25 00:53:38,577][        main.py][line: 208][    INFO] loss: tensor([-0.3298], grad_fn=<AddBackward0>)
[2021-09-25 00:53:38,577][        main.py][line: 209][    INFO] ===epoch23===
[2021-09-25 00:53:38,577][        main.py][line: 210][    INFO] loss: -0.32981401681900024
[2021-09-25 00:53:38,578][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.799034524732743, 'num_rules': 38, 'num_samples': 0, 'syn': 0.30275229357798167}], [{'diversity': 0.8185520921017986, 'num_rules': 34, 'num_samples': 0, 'syn': 0.3211009174311927}], [{'diversity': 0.8069421839196836, 'num_rules': 37, 'num_samples': 0, 'syn': 0.4392523364485981}], [{'diversity': 0.8214350861897092, 'num_rules': 36, 'num_samples': 0, 'syn': 0.37962962962962965}], [{'diversity': 0.8318515411084038, 'num_rules': 33, 'num_samples': 0, 'syn': 0.29906542056074764}]]
[2021-09-25 00:53:38,578][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8155630856104675
[2021-09-25 00:53:38,578][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 35.6
[2021-09-25 00:53:38,578][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-25 00:53:38,578][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.3483601195296299
[2021-09-25 00:53:38,578][        main.py][line: 220][    INFO] =====
[2021-09-25 01:11:23,260][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8101932080658338, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3486238532110092}]
[2021-09-25 01:11:23,261][        main.py][line: 185][    INFO] ======sample 0 returns [0.7537204572439261]=======:
[2021-09-25 01:30:52,781][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8254478356186898, 'num_rules': 34, 'num_samples': 0, 'syn': 0.27522935779816515}]
[2021-09-25 01:30:52,781][        main.py][line: 185][    INFO] ======sample 1 returns [0.7537204572439261, 0.6879532756075101]=======:
[2021-09-25 01:51:00,608][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8189817983214748, 'num_rules': 34, 'num_samples': 0, 'syn': 0.3394495412844037}]
[2021-09-25 01:51:00,609][        main.py][line: 185][    INFO] ======sample 2 returns [0.7537204572439261, 0.6879532756075101, 0.7489404404451411]=======:
[2021-09-25 02:05:11,283][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8496995493608462, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3333333333333333}]
[2021-09-25 02:05:11,283][        main.py][line: 185][    INFO] ======sample 3 returns [0.7537204572439261, 0.6879532756075101, 0.7489404404451411, 0.7581831080137564]=======:
[2021-09-25 02:20:58,229][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8165407624011867, 'num_rules': 37, 'num_samples': 0, 'syn': 0.3669724770642202}]
[2021-09-25 02:20:58,229][        main.py][line: 185][    INFO] ======sample 4 returns [0.7537204572439261, 0.6879532756075101, 0.7489404404451411, 0.7581831080137564, 0.7752428582648135]=======:
[2021-09-25 02:21:01,100][        main.py][line: 208][    INFO] loss: tensor([-0.4072], grad_fn=<AddBackward0>)
[2021-09-25 02:21:01,100][        main.py][line: 209][    INFO] ===epoch24===
[2021-09-25 02:21:01,101][        main.py][line: 210][    INFO] loss: -0.40719833970069885
[2021-09-25 02:21:01,101][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8101932080658338, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3486238532110092}], [{'diversity': 0.8254478356186898, 'num_rules': 34, 'num_samples': 0, 'syn': 0.27522935779816515}], [{'diversity': 0.8189817983214748, 'num_rules': 34, 'num_samples': 0, 'syn': 0.3394495412844037}], [{'diversity': 0.8496995493608462, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3333333333333333}], [{'diversity': 0.8165407624011867, 'num_rules': 37, 'num_samples': 0, 'syn': 0.3669724770642202}]]
[2021-09-25 02:21:01,101][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8241726307536063
[2021-09-25 02:21:01,102][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 35.0
[2021-09-25 02:21:01,102][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-25 02:21:01,102][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.3327217125382263
[2021-09-25 02:21:01,102][        main.py][line: 220][    INFO] =====
[2021-09-25 02:42:23,189][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8114463012956414, 'num_rules': 30, 'num_samples': 0, 'syn': 0.1509433962264151}]
[2021-09-25 02:42:23,190][        main.py][line: 185][    INFO] ======sample 0 returns [0.5566665468742358]=======:
[2021-09-25 02:56:30,104][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8001985519651558, 'num_rules': 30, 'num_samples': 0, 'syn': 0.3611111111111111}]
[2021-09-25 02:56:30,104][        main.py][line: 185][    INFO] ======sample 1 returns [0.5566665468742358, 0.761210387093689]=======:
[2021-09-25 03:16:35,860][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.833113880821881, 'num_rules': 33, 'num_samples': 0, 'syn': 0.3018867924528302}]
[2021-09-25 03:16:35,860][        main.py][line: 185][    INFO] ======sample 2 returns [0.5566665468742358, 0.761210387093689, 0.7184437328637707]=======:
[2021-09-25 03:35:11,611][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8003069456808929, 'num_rules': 33, 'num_samples': 0, 'syn': 0.35185185185185186}]
[2021-09-25 03:35:11,612][        main.py][line: 185][    INFO] ======sample 3 returns [0.5566665468742358, 0.761210387093689, 0.7184437328637707, 0.7520053246922983]=======:
[2021-09-25 03:50:46,814][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8222018798855923, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3211009174311927}]
[2021-09-25 03:50:46,820][        main.py][line: 185][    INFO] ======sample 4 returns [0.5566665468742358, 0.761210387093689, 0.7184437328637707, 0.7520053246922983, 0.7322018573739888]=======:
[2021-09-25 03:50:50,292][        main.py][line: 208][    INFO] loss: tensor([-0.6473], grad_fn=<AddBackward0>)
[2021-09-25 03:50:50,292][        main.py][line: 209][    INFO] ===epoch25===
[2021-09-25 03:50:50,292][        main.py][line: 210][    INFO] loss: -0.6472548246383667
[2021-09-25 03:50:50,292][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8114463012956414, 'num_rules': 30, 'num_samples': 0, 'syn': 0.1509433962264151}], [{'diversity': 0.8001985519651558, 'num_rules': 30, 'num_samples': 0, 'syn': 0.3611111111111111}], [{'diversity': 0.833113880821881, 'num_rules': 33, 'num_samples': 0, 'syn': 0.3018867924528302}], [{'diversity': 0.8003069456808929, 'num_rules': 33, 'num_samples': 0, 'syn': 0.35185185185185186}], [{'diversity': 0.8222018798855923, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3211009174311927}]]
[2021-09-25 03:50:50,292][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8134535119298327
[2021-09-25 03:50:50,293][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 32.2
[2021-09-25 03:50:50,293][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-25 03:50:50,293][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.2973788138146802
[2021-09-25 03:50:50,293][        main.py][line: 220][    INFO] =====
[2021-09-25 04:05:22,555][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8264007757333802, 'num_rules': 34, 'num_samples': 0, 'syn': 0.42592592592592593}]
[2021-09-25 04:05:22,555][        main.py][line: 185][    INFO] ======sample 0 returns [0.839126313792616]=======:
[2021-09-25 04:25:13,524][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.836369987508123, 'num_rules': 36, 'num_samples': 0, 'syn': 0.4036697247706422}]
[2021-09-25 04:25:13,524][        main.py][line: 185][    INFO] ======sample 1 returns [0.839126313792616, 0.8218547185247037]=======:
[2021-09-25 04:40:28,649][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8169476241951215, 'num_rules': 33, 'num_samples': 0, 'syn': 0.29357798165137616}]
[2021-09-25 04:40:28,650][        main.py][line: 185][    INFO] ======sample 2 returns [0.839126313792616, 0.8218547185247037, 0.7020517937489369]=======:
[2021-09-25 05:04:11,216][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8039559909961183, 'num_rules': 32, 'num_samples': 0, 'syn': 0.25688073394495414}]
[2021-09-25 05:04:11,216][        main.py][line: 185][    INFO] ======sample 3 returns [0.839126313792616, 0.8218547185247037, 0.7020517937489369, 0.6588587294430133]=======:
[2021-09-25 05:21:01,318][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8322584272954131, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3364485981308411}]
[2021-09-25 05:21:01,319][        main.py][line: 185][    INFO] ======sample 4 returns [0.839126313792616, 0.8218547185247037, 0.7020517937489369, 0.6588587294430133, 0.7525778117785477]=======:
[2021-09-25 05:21:02,578][        main.py][line: 208][    INFO] loss: tensor([0.9577], grad_fn=<AddBackward0>)
[2021-09-25 05:21:02,582][        main.py][line: 209][    INFO] ===epoch26===
[2021-09-25 05:21:02,582][        main.py][line: 210][    INFO] loss: 0.9576971530914307
[2021-09-25 05:21:02,583][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8264007757333802, 'num_rules': 34, 'num_samples': 0, 'syn': 0.42592592592592593}], [{'diversity': 0.836369987508123, 'num_rules': 36, 'num_samples': 0, 'syn': 0.4036697247706422}], [{'diversity': 0.8169476241951215, 'num_rules': 33, 'num_samples': 0, 'syn': 0.29357798165137616}], [{'diversity': 0.8039559909961183, 'num_rules': 32, 'num_samples': 0, 'syn': 0.25688073394495414}], [{'diversity': 0.8322584272954131, 'num_rules': 35, 'num_samples': 0, 'syn': 0.3364485981308411}]]
[2021-09-25 05:21:02,584][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8231865611456313
[2021-09-25 05:21:02,584][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 34.0
[2021-09-25 05:21:02,584][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-25 05:21:02,585][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.3433005928847479
[2021-09-25 05:21:02,585][        main.py][line: 220][    INFO] =====
[2021-09-25 05:50:34,846][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8491220722012347, 'num_rules': 29, 'num_samples': 0, 'syn': 0.21100917431192662}]
[2021-09-25 05:50:34,846][        main.py][line: 185][    INFO] ======sample 0 returns [0.635570210412544]=======:
[2021-09-25 06:08:15,876][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.7918931963288123, 'num_rules': 32, 'num_samples': 0, 'syn': 0.4722222222222222}]
[2021-09-25 06:08:15,877][        main.py][line: 185][    INFO] ======sample 1 returns [0.635570210412544, 0.8681688203866283]=======:
[2021-09-25 06:19:41,219][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8357918934681543, 'num_rules': 37, 'num_samples': 0, 'syn': 0.4444444444444444}]
[2021-09-25 06:19:41,219][        main.py][line: 185][    INFO] ======sample 2 returns [0.635570210412544, 0.8681688203866283, 0.8623403911785216]=======:
[2021-09-25 06:38:52,607][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8261072958013097, 'num_rules': 40, 'num_samples': 0, 'syn': 0.37037037037037035}]
[2021-09-25 06:38:52,607][        main.py][line: 185][    INFO] ======sample 3 returns [0.635570210412544, 0.8681688203866283, 0.8623403911785216, 0.7834240182710253]=======:
[2021-09-25 07:00:24,425][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8332279304968639, 'num_rules': 35, 'num_samples': 0, 'syn': 0.27522935779816515}]
[2021-09-25 07:00:24,425][        main.py][line: 185][    INFO] ======sample 4 returns [0.635570210412544, 0.8681688203866283, 0.8623403911785216, 0.7834240182710253, 0.6918433230465971]=======:
[2021-09-25 07:00:25,691][        main.py][line: 208][    INFO] loss: tensor([1.2820], grad_fn=<AddBackward0>)
[2021-09-25 07:00:25,691][        main.py][line: 209][    INFO] ===epoch27===
[2021-09-25 07:00:25,691][        main.py][line: 210][    INFO] loss: 1.2819572687149048
[2021-09-25 07:00:25,691][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8491220722012347, 'num_rules': 29, 'num_samples': 0, 'syn': 0.21100917431192662}], [{'diversity': 0.7918931963288123, 'num_rules': 32, 'num_samples': 0, 'syn': 0.4722222222222222}], [{'diversity': 0.8357918934681543, 'num_rules': 37, 'num_samples': 0, 'syn': 0.4444444444444444}], [{'diversity': 0.8261072958013097, 'num_rules': 40, 'num_samples': 0, 'syn': 0.37037037037037035}], [{'diversity': 0.8332279304968639, 'num_rules': 35, 'num_samples': 0, 'syn': 0.27522935779816515}]]
[2021-09-25 07:00:25,691][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.827228477659275
[2021-09-25 07:00:25,692][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 34.6
[2021-09-25 07:00:25,692][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-25 07:00:25,692][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.35465511382942577
[2021-09-25 07:00:25,692][        main.py][line: 220][    INFO] =====
[2021-09-25 07:17:03,017][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8267309582758898, 'num_rules': 34, 'num_samples': 0, 'syn': 0.2777777777777778}]
[2021-09-25 07:17:03,017][        main.py][line: 185][    INFO] ======sample 0 returns [0.6911432569157228]=======:
[2021-09-25 07:30:28,715][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.845777266294502, 'num_rules': 35, 'num_samples': 0, 'syn': 0.28440366972477066}]
