[2021-09-26 19:20:26,884][        main.py][line: 141][    INFO] args:Namespace(hidden_size=128, num_generated_samples=100, sample_width=1, MCMC_size=5, learning_rate=0.01, gammar=0.99, mp_size=10, use_multi_proc=True, multi_metrics=True, motif=False, sender_file='generated_samples.txt', receiver_file='output_syn.txt', resume=False, resume_path='', _lambda_0=0.5, _lambda_1=1)
[2021-09-27 08:52:52,048][        main.py][line: 185][    INFO] ======sample 0 returns [0.9752306232276623]=======:
[2021-09-27 09:00:46,141][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8663740869217296, 'num_rules': 28, 'num_samples': 0, 'syn': 0.5980392156862745}]
[2021-09-27 09:00:46,141][        main.py][line: 185][    INFO] ======sample 1 returns [0.9752306232276623, 1.0312262591471393]=======:
[2021-09-27 09:09:04,755][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8793426631477286, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5346534653465347}]
[2021-09-27 09:09:04,756][        main.py][line: 185][    INFO] ======sample 2 returns [0.9752306232276623, 1.0312262591471393, 0.974324796920399]=======:
[2021-09-27 09:20:18,072][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8523530422375477, 'num_rules': 27, 'num_samples': 0, 'syn': 0.6730769230769231}]
[2021-09-27 09:20:18,072][        main.py][line: 185][    INFO] ======sample 3 returns [0.9752306232276623, 1.0312262591471393, 0.974324796920399, 1.099253444195697]=======:
[2021-09-27 09:30:21,800][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8701408808095006, 'num_rules': 24, 'num_samples': 0, 'syn': 0.6213592233009708}]
[2021-09-27 09:30:21,800][        main.py][line: 185][    INFO] ======sample 4 returns [0.9752306232276623, 1.0312262591471393, 0.974324796920399, 1.099253444195697, 1.0564296637057211]=======:
[2021-09-27 09:30:22,556][        main.py][line: 208][    INFO] loss: tensor([-0.4094], grad_fn=<AddBackward0>)
[2021-09-27 09:30:22,557][        main.py][line: 209][    INFO] ===epoch19===
[2021-09-27 09:30:22,557][        main.py][line: 210][    INFO] loss: -0.40944012999534607
[2021-09-27 09:30:22,557][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8837945797886579, 'num_rules': 29, 'num_samples': 0, 'syn': 0.5333333333333333}], [{'diversity': 0.8663740869217296, 'num_rules': 28, 'num_samples': 0, 'syn': 0.5980392156862745}], [{'diversity': 0.8793426631477286, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5346534653465347}], [{'diversity': 0.8523530422375477, 'num_rules': 27, 'num_samples': 0, 'syn': 0.6730769230769231}], [{'diversity': 0.8701408808095006, 'num_rules': 24, 'num_samples': 0, 'syn': 0.6213592233009708}]]
[2021-09-27 09:30:22,557][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8704010505810327
[2021-09-27 09:30:22,557][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 27.0
[2021-09-27 09:30:22,558][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 09:30:22,558][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.5920924321488072
[2021-09-27 09:30:22,558][        main.py][line: 220][    INFO] =====
[2021-09-27 09:38:08,783][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8438191467780043, 'num_rules': 26, 'num_samples': 0, 'syn': 0.5588235294117647}]
[2021-09-27 09:38:08,783][        main.py][line: 185][    INFO] ======sample 0 returns [0.9807331028007669]=======:
[2021-09-27 09:49:50,359][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8421266443219941, 'num_rules': 25, 'num_samples': 0, 'syn': 0.5192307692307693}]
[2021-09-27 09:49:50,359][        main.py][line: 185][    INFO] ======sample 1 returns [0.9807331028007669, 0.9402940913917663]=======:
[2021-09-27 09:57:29,242][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8646132704219358, 'num_rules': 25, 'num_samples': 0, 'syn': 0.6078431372549019}]
[2021-09-27 09:57:29,242][        main.py][line: 185][    INFO] ======sample 2 returns [0.9807331028007669, 0.9402940913917663, 1.04014977246587]=======:
[2021-09-27 10:05:15,522][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8830176940244365, 'num_rules': 27, 'num_samples': 0, 'syn': 0.638095238095238}]
[2021-09-27 10:05:15,522][        main.py][line: 185][    INFO] ======sample 3 returns [0.9807331028007669, 0.9402940913917663, 1.04014977246587, 1.0796040851074564]=======:
[2021-09-27 10:15:11,941][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8560493544057678, 'num_rules': 25, 'num_samples': 0, 'syn': 0.4857142857142857}]
[2021-09-27 10:15:11,942][        main.py][line: 185][    INFO] ======sample 4 returns [0.9807331028007669, 0.9402940913917663, 1.04014977246587, 1.0796040851074564, 0.9137389629171696]=======:
[2021-09-27 10:15:13,855][        main.py][line: 208][    INFO] loss: tensor([1.0574], grad_fn=<AddBackward0>)
[2021-09-27 10:15:13,856][        main.py][line: 209][    INFO] ===epoch20===
[2021-09-27 10:15:13,856][        main.py][line: 210][    INFO] loss: 1.0573692321777344
[2021-09-27 10:15:13,856][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8438191467780043, 'num_rules': 26, 'num_samples': 0, 'syn': 0.5588235294117647}], [{'diversity': 0.8421266443219941, 'num_rules': 25, 'num_samples': 0, 'syn': 0.5192307692307693}], [{'diversity': 0.8646132704219358, 'num_rules': 25, 'num_samples': 0, 'syn': 0.6078431372549019}], [{'diversity': 0.8830176940244365, 'num_rules': 27, 'num_samples': 0, 'syn': 0.638095238095238}], [{'diversity': 0.8560493544057678, 'num_rules': 25, 'num_samples': 0, 'syn': 0.4857142857142857}]]
[2021-09-27 10:15:13,856][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8579252219904276
[2021-09-27 10:15:13,856][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 25.6
[2021-09-27 10:15:13,856][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 10:15:13,856][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.561941391941392
[2021-09-27 10:15:13,856][        main.py][line: 220][    INFO] =====
[2021-09-27 10:23:45,617][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8583384076127055, 'num_rules': 28, 'num_samples': 0, 'syn': 0.6923076923076923}]
[2021-09-27 10:23:45,618][        main.py][line: 185][    INFO] ======sample 0 returns [1.121476896114045]=======:
[2021-09-27 10:30:46,252][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8402502856065068, 'num_rules': 23, 'num_samples': 0, 'syn': 0.5242718446601942}]
[2021-09-27 10:30:46,257][        main.py][line: 185][    INFO] ======sample 1 returns [1.121476896114045, 0.9443969874634476]=======:
[2021-09-27 10:40:27,726][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.850346023635665, 'num_rules': 27, 'num_samples': 0, 'syn': 0.660377358490566}]
[2021-09-27 10:40:27,726][        main.py][line: 185][    INFO] ======sample 2 returns [1.121476896114045, 0.9443969874634476, 1.0855503703083986]=======:
[2021-09-27 10:45:35,421][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8709239759781593, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5904761904761905}]
[2021-09-27 10:45:35,421][        main.py][line: 185][    INFO] ======sample 3 returns [1.121476896114045, 0.9443969874634476, 1.0855503703083986, 1.0259381784652701]=======:
[2021-09-27 10:54:59,639][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8640569497817642, 'num_rules': 27, 'num_samples': 0, 'syn': 0.6037735849056604}]
[2021-09-27 10:54:59,640][        main.py][line: 185][    INFO] ======sample 4 returns [1.121476896114045, 0.9443969874634476, 1.0855503703083986, 1.0259381784652701, 1.0358020597965425]=======:
[2021-09-27 10:55:00,495][        main.py][line: 208][    INFO] loss: tensor([-0.3634], grad_fn=<AddBackward0>)
[2021-09-27 10:55:00,496][        main.py][line: 209][    INFO] ===epoch21===
[2021-09-27 10:55:00,496][        main.py][line: 210][    INFO] loss: -0.3634442389011383
[2021-09-27 10:55:00,496][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8583384076127055, 'num_rules': 28, 'num_samples': 0, 'syn': 0.6923076923076923}], [{'diversity': 0.8402502856065068, 'num_rules': 23, 'num_samples': 0, 'syn': 0.5242718446601942}], [{'diversity': 0.850346023635665, 'num_rules': 27, 'num_samples': 0, 'syn': 0.660377358490566}], [{'diversity': 0.8709239759781593, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5904761904761905}], [{'diversity': 0.8640569497817642, 'num_rules': 27, 'num_samples': 0, 'syn': 0.6037735849056604}]]
[2021-09-27 10:55:00,497][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8567831285229601
[2021-09-27 10:55:00,497][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 26.4
[2021-09-27 10:55:00,497][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 10:55:00,497][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6142413341680607
[2021-09-27 10:55:00,497][        main.py][line: 220][    INFO] =====
[2021-09-27 11:04:07,537][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8424984542666196, 'num_rules': 28, 'num_samples': 0, 'syn': 0.5192307692307693}]
[2021-09-27 11:04:07,538][        main.py][line: 185][    INFO] ======sample 0 returns [0.9404799963640791]=======:
[2021-09-27 11:11:12,348][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8226019235693814, 'num_rules': 28, 'num_samples': 0, 'syn': 0.6057692307692307}]
[2021-09-27 11:11:12,348][        main.py][line: 185][    INFO] ======sample 1 returns [0.9404799963640791, 1.0170701925539214]=======:
[2021-09-27 11:19:05,867][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8559143149319557, 'num_rules': 25, 'num_samples': 0, 'syn': 0.5392156862745098}]
[2021-09-27 11:19:05,867][        main.py][line: 185][    INFO] ======sample 2 returns [0.9404799963640791, 1.0170701925539214, 0.9671728437404876]=======:
[2021-09-27 11:28:47,386][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8357045918843911, 'num_rules': 23, 'num_samples': 0, 'syn': 0.39805825242718446}]
[2021-09-27 11:28:47,387][        main.py][line: 185][    INFO] ======sample 3 returns [0.9404799963640791, 1.0170701925539214, 0.9671728437404876, 0.81591054836938]=======:
[2021-09-27 11:36:57,002][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8570254162295406, 'num_rules': 23, 'num_samples': 0, 'syn': 0.6176470588235294}]
[2021-09-27 11:36:57,003][        main.py][line: 185][    INFO] ======sample 4 returns [0.9404799963640791, 1.0170701925539214, 0.9671728437404876, 0.81591054836938, 1.0461597669382998]=======:
[2021-09-27 11:36:58,540][        main.py][line: 208][    INFO] loss: tensor([0.6716], grad_fn=<AddBackward0>)
[2021-09-27 11:36:58,542][        main.py][line: 209][    INFO] ===epoch22===
[2021-09-27 11:36:58,543][        main.py][line: 210][    INFO] loss: 0.6716185212135315
[2021-09-27 11:36:58,543][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8424984542666196, 'num_rules': 28, 'num_samples': 0, 'syn': 0.5192307692307693}], [{'diversity': 0.8226019235693814, 'num_rules': 28, 'num_samples': 0, 'syn': 0.6057692307692307}], [{'diversity': 0.8559143149319557, 'num_rules': 25, 'num_samples': 0, 'syn': 0.5392156862745098}], [{'diversity': 0.8357045918843911, 'num_rules': 23, 'num_samples': 0, 'syn': 0.39805825242718446}], [{'diversity': 0.8570254162295406, 'num_rules': 23, 'num_samples': 0, 'syn': 0.6176470588235294}]]
[2021-09-27 11:36:58,544][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8427489401763777
[2021-09-27 11:36:58,544][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 25.4
[2021-09-27 11:36:58,545][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 11:36:58,545][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.5359841995050447
[2021-09-27 11:36:58,545][        main.py][line: 220][    INFO] =====
[2021-09-27 11:45:50,039][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8706035980916393, 'num_rules': 28, 'num_samples': 0, 'syn': 0.5384615384615384}]
[2021-09-27 11:45:50,039][        main.py][line: 185][    INFO] ======sample 0 returns [0.9737633375073581]=======:
[2021-09-27 11:56:49,423][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.7876786745927156, 'num_rules': 20, 'num_samples': 0, 'syn': 0.34}]
[2021-09-27 11:56:49,423][        main.py][line: 185][    INFO] ======sample 1 returns [0.9737633375073581, 0.7338393372963579]=======:
[2021-09-27 12:04:02,517][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.865435833443813, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5728155339805825}]
[2021-09-27 12:04:02,517][        main.py][line: 185][    INFO] ======sample 2 returns [0.9737633375073581, 0.7338393372963579, 1.005533450702489]=======:
[2021-09-27 12:16:43,137][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8042983501253352, 'num_rules': 21, 'num_samples': 0, 'syn': 0.42}]
[2021-09-27 12:16:43,137][        main.py][line: 185][    INFO] ======sample 3 returns [0.9737633375073581, 0.7338393372963579, 1.005533450702489, 0.8221491750626676]=======:
[2021-09-27 12:27:17,407][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8636681220673544, 'num_rules': 24, 'num_samples': 0, 'syn': 0.4752475247524752}]
[2021-09-27 12:27:17,407][        main.py][line: 185][    INFO] ======sample 4 returns [0.9737633375073581, 0.7338393372963579, 1.005533450702489, 0.8221491750626676, 0.9070815857861525]=======:
[2021-09-27 12:27:18,920][        main.py][line: 208][    INFO] loss: tensor([1.4456], grad_fn=<AddBackward0>)
[2021-09-27 12:27:18,921][        main.py][line: 209][    INFO] ===epoch23===
[2021-09-27 12:27:18,921][        main.py][line: 210][    INFO] loss: 1.4455742835998535
[2021-09-27 12:27:18,921][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8706035980916393, 'num_rules': 28, 'num_samples': 0, 'syn': 0.5384615384615384}], [{'diversity': 0.7876786745927156, 'num_rules': 20, 'num_samples': 0, 'syn': 0.34}], [{'diversity': 0.865435833443813, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5728155339805825}], [{'diversity': 0.8042983501253352, 'num_rules': 21, 'num_samples': 0, 'syn': 0.42}], [{'diversity': 0.8636681220673544, 'num_rules': 24, 'num_samples': 0, 'syn': 0.4752475247524752}]]
[2021-09-27 12:27:18,921][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8383369156641715
[2021-09-27 12:27:18,921][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 24.0
[2021-09-27 12:27:18,921][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 12:27:18,921][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.4693049194389192
[2021-09-27 12:27:18,921][        main.py][line: 220][    INFO] =====
[2021-09-27 12:38:40,632][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8421989678264086, 'num_rules': 27, 'num_samples': 0, 'syn': 0.580952380952381}]
[2021-09-27 12:38:40,633][        main.py][line: 185][    INFO] ======sample 0 returns [1.0020518648655852]=======:
[2021-09-27 12:47:49,385][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8549224497140895, 'num_rules': 26, 'num_samples': 0, 'syn': 0.6019417475728155}]
[2021-09-27 12:47:49,386][        main.py][line: 185][    INFO] ======sample 1 returns [1.0020518648655852, 1.0294029724298603]=======:
[2021-09-27 13:02:39,035][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8258876362167447, 'num_rules': 22, 'num_samples': 0, 'syn': 0.3106796116504854}]
[2021-09-27 13:02:39,035][        main.py][line: 185][    INFO] ======sample 2 returns [1.0020518648655852, 1.0294029724298603, 0.7236234297588577]=======:
[2021-09-27 13:12:37,923][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8359671513524294, 'num_rules': 23, 'num_samples': 0, 'syn': 0.49504950495049505}]
[2021-09-27 13:12:37,924][        main.py][line: 185][    INFO] ======sample 3 returns [1.0020518648655852, 1.0294029724298603, 0.7236234297588577, 0.9130330806267097]=======:
[2021-09-27 13:20:11,604][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8464246959262206, 'num_rules': 23, 'num_samples': 0, 'syn': 0.4411764705882353}]
[2021-09-27 13:20:11,605][        main.py][line: 185][    INFO] ======sample 4 returns [1.0020518648655852, 1.0294029724298603, 0.7236234297588577, 0.9130330806267097, 0.8643888185513455]=======:
[2021-09-27 13:20:13,606][        main.py][line: 208][    INFO] loss: tensor([-0.2086], grad_fn=<AddBackward0>)
[2021-09-27 13:20:13,608][        main.py][line: 209][    INFO] ===epoch24===
[2021-09-27 13:20:13,609][        main.py][line: 210][    INFO] loss: -0.20861005783081055
[2021-09-27 13:20:13,609][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8421989678264086, 'num_rules': 27, 'num_samples': 0, 'syn': 0.580952380952381}], [{'diversity': 0.8549224497140895, 'num_rules': 26, 'num_samples': 0, 'syn': 0.6019417475728155}], [{'diversity': 0.8258876362167447, 'num_rules': 22, 'num_samples': 0, 'syn': 0.3106796116504854}], [{'diversity': 0.8359671513524294, 'num_rules': 23, 'num_samples': 0, 'syn': 0.49504950495049505}], [{'diversity': 0.8464246959262206, 'num_rules': 23, 'num_samples': 0, 'syn': 0.4411764705882353}]]
[2021-09-27 13:20:13,609][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8410801802071786
[2021-09-27 13:20:13,609][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 24.2
[2021-09-27 13:20:13,610][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 13:20:13,610][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.48595994314288243
[2021-09-27 13:20:13,610][        main.py][line: 220][    INFO] =====
[2021-09-27 13:29:10,347][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8587237159087353, 'num_rules': 26, 'num_samples': 0, 'syn': 0.6310679611650486}]
[2021-09-27 13:29:10,348][        main.py][line: 185][    INFO] ======sample 0 returns [1.0604298191194164]=======:
[2021-09-27 13:39:34,584][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8419001183894165, 'num_rules': 23, 'num_samples': 0, 'syn': 0.4158415841584158}]
[2021-09-27 13:39:34,585][        main.py][line: 185][    INFO] ======sample 1 returns [1.0604298191194164, 0.8367916433531241]=======:
[2021-09-27 13:49:00,851][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.887907150523167, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5471698113207547}]
[2021-09-27 13:49:00,851][        main.py][line: 185][    INFO] ======sample 2 returns [1.0604298191194164, 0.8367916433531241, 0.9911233865823382]=======:
[2021-09-27 13:59:13,248][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8679314486363198, 'num_rules': 24, 'num_samples': 0, 'syn': 0.4854368932038835}]
[2021-09-27 13:59:13,249][        main.py][line: 185][    INFO] ======sample 3 returns [1.0604298191194164, 0.8367916433531241, 0.9911233865823382, 0.9194026175220433]=======:
[2021-09-27 14:06:55,001][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8397535421032521, 'num_rules': 25, 'num_samples': 0, 'syn': 0.5904761904761905}]
[2021-09-27 14:06:55,002][        main.py][line: 185][    INFO] ======sample 4 returns [1.0604298191194164, 0.8367916433531241, 0.9911233865823382, 0.9194026175220433, 1.0103529615278166]=======:
[2021-09-27 14:06:56,657][        main.py][line: 208][    INFO] loss: tensor([0.1479], grad_fn=<AddBackward0>)
[2021-09-27 14:06:56,657][        main.py][line: 209][    INFO] ===epoch25===
[2021-09-27 14:06:56,657][        main.py][line: 210][    INFO] loss: 0.1479167938232422
[2021-09-27 14:06:56,657][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8587237159087353, 'num_rules': 26, 'num_samples': 0, 'syn': 0.6310679611650486}], [{'diversity': 0.8419001183894165, 'num_rules': 23, 'num_samples': 0, 'syn': 0.4158415841584158}], [{'diversity': 0.887907150523167, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5471698113207547}], [{'diversity': 0.8679314486363198, 'num_rules': 24, 'num_samples': 0, 'syn': 0.4854368932038835}], [{'diversity': 0.8397535421032521, 'num_rules': 25, 'num_samples': 0, 'syn': 0.5904761904761905}]]
[2021-09-27 14:06:56,657][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8592431951121782
[2021-09-27 14:06:56,657][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 25.0
[2021-09-27 14:06:56,658][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 14:06:56,658][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.5339984880648587
[2021-09-27 14:06:56,658][        main.py][line: 220][    INFO] =====
[2021-09-27 14:16:14,236][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8575140209436309, 'num_rules': 25, 'num_samples': 0, 'syn': 0.5728155339805825}]
[2021-09-27 14:16:14,237][        main.py][line: 185][    INFO] ======sample 0 returns [1.001572544452398]=======:
[2021-09-27 14:22:39,133][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8556616950005025, 'num_rules': 27, 'num_samples': 0, 'syn': 0.6190476190476191}]
[2021-09-27 14:22:39,134][        main.py][line: 185][    INFO] ======sample 1 returns [1.001572544452398, 1.0468784665478703]=======:
[2021-09-27 14:33:00,172][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8404141237315805, 'num_rules': 24, 'num_samples': 0, 'syn': 0.63}]
[2021-09-27 14:33:00,173][        main.py][line: 185][    INFO] ======sample 2 returns [1.001572544452398, 1.0468784665478703, 1.0502070618657902]=======:
[2021-09-27 14:44:56,226][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8560281678316306, 'num_rules': 23, 'num_samples': 0, 'syn': 0.4230769230769231}]
[2021-09-27 14:44:56,227][        main.py][line: 185][    INFO] ======sample 3 returns [1.001572544452398, 1.0468784665478703, 1.0502070618657902, 0.8510910069927384]=======:
[2021-09-27 14:50:50,157][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8594342366675786, 'num_rules': 28, 'num_samples': 0, 'syn': 0.6176470588235294}]
[2021-09-27 14:50:50,157][        main.py][line: 185][    INFO] ======sample 4 returns [1.001572544452398, 1.0468784665478703, 1.0502070618657902, 0.8510910069927384, 1.0473641771573188]=======:
[2021-09-27 14:50:51,884][        main.py][line: 208][    INFO] loss: tensor([-0.3458], grad_fn=<AddBackward0>)
[2021-09-27 14:50:51,884][        main.py][line: 209][    INFO] ===epoch26===
[2021-09-27 14:50:51,887][        main.py][line: 210][    INFO] loss: -0.34575822949409485
[2021-09-27 14:50:51,888][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8575140209436309, 'num_rules': 25, 'num_samples': 0, 'syn': 0.5728155339805825}], [{'diversity': 0.8556616950005025, 'num_rules': 27, 'num_samples': 0, 'syn': 0.6190476190476191}], [{'diversity': 0.8404141237315805, 'num_rules': 24, 'num_samples': 0, 'syn': 0.63}], [{'diversity': 0.8560281678316306, 'num_rules': 23, 'num_samples': 0, 'syn': 0.4230769230769231}], [{'diversity': 0.8594342366675786, 'num_rules': 28, 'num_samples': 0, 'syn': 0.6176470588235294}]]
[2021-09-27 14:50:51,888][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8538104488349847
[2021-09-27 14:50:51,889][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 25.4
[2021-09-27 14:50:51,889][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 14:50:51,889][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.5725174269857308
[2021-09-27 14:50:51,890][        main.py][line: 220][    INFO] =====
[2021-09-27 14:58:12,899][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8587004232335206, 'num_rules': 27, 'num_samples': 0, 'syn': 0.7115384615384616}]
[2021-09-27 14:58:12,899][        main.py][line: 185][    INFO] ======sample 0 returns [1.140888673155222]=======:
[2021-09-27 15:04:46,172][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8413822913209306, 'num_rules': 22, 'num_samples': 0, 'syn': 0.5825242718446602}]
[2021-09-27 15:04:46,173][        main.py][line: 185][    INFO] ======sample 1 returns [1.140888673155222, 1.0032154175051256]=======:
[2021-09-27 15:13:40,467][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8341939320988057, 'num_rules': 26, 'num_samples': 0, 'syn': 0.5673076923076923}]
[2021-09-27 15:13:40,468][        main.py][line: 185][    INFO] ======sample 2 returns [1.140888673155222, 1.0032154175051256, 0.9844046583570951]=======:
[2021-09-27 15:21:32,735][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8458969141669187, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5428571428571428}]
[2021-09-27 15:21:32,736][        main.py][line: 185][    INFO] ======sample 3 returns [1.140888673155222, 1.0032154175051256, 0.9844046583570951, 0.9658055999406021]=======:
[2021-09-27 15:33:38,351][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8500224030016453, 'num_rules': 23, 'num_samples': 0, 'syn': 0.5242718446601942}]
[2021-09-27 15:33:38,351][        main.py][line: 185][    INFO] ======sample 4 returns [1.140888673155222, 1.0032154175051256, 0.9844046583570951, 0.9658055999406021, 0.9492830461610169]=======:
[2021-09-27 15:33:38,597][        main.py][line: 208][    INFO] loss: tensor([0.4563], grad_fn=<AddBackward0>)
[2021-09-27 15:33:38,598][        main.py][line: 209][    INFO] ===epoch27===
[2021-09-27 15:33:38,598][        main.py][line: 210][    INFO] loss: 0.4562530815601349
[2021-09-27 15:33:38,598][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8587004232335206, 'num_rules': 27, 'num_samples': 0, 'syn': 0.7115384615384616}], [{'diversity': 0.8413822913209306, 'num_rules': 22, 'num_samples': 0, 'syn': 0.5825242718446602}], [{'diversity': 0.8341939320988057, 'num_rules': 26, 'num_samples': 0, 'syn': 0.5673076923076923}], [{'diversity': 0.8458969141669187, 'num_rules': 27, 'num_samples': 0, 'syn': 0.5428571428571428}], [{'diversity': 0.8500224030016453, 'num_rules': 23, 'num_samples': 0, 'syn': 0.5242718446601942}]]
[2021-09-27 15:33:38,598][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8460391927643641
[2021-09-27 15:33:38,598][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 25.0
[2021-09-27 15:33:38,598][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-27 15:33:38,598][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.5856998826416302
[2021-09-27 15:33:38,599][        main.py][line: 220][    INFO] =====
[2021-09-27 15:42:01,401][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8698787572979164, 'num_rules': 25, 'num_samples': 0, 'syn': 0.43137254901960786}]
[2021-09-27 15:42:01,402][        main.py][line: 185][    INFO] ======sample 0 returns [0.866311927668566]=======:
[2021-09-27 15:50:50,096][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8639193379691318, 'num_rules': 26, 'num_samples': 0, 'syn': 0.5}]
[2021-09-27 15:50:50,097][        main.py][line: 185][    INFO] ======sample 1 returns [0.866311927668566, 0.931959668984566]=======:
