[2021-09-26 19:17:16,731][        main.py][line: 141][    INFO] args:Namespace(hidden_size=128, num_generated_samples=100, sample_width=1, MCMC_size=5, learning_rate=0.01, gammar=0.99, mp_size=10, use_multi_proc=True, multi_metrics=True, motif=False, sender_file='generated_samples.txt', receiver_file='output_syn.txt', resume=False, resume_path='', _lambda_0=0.5, _lambda_1=1)
[2021-09-28 15:25:09,928][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.889377237740892, 'num_rules': 72, 'num_samples': 0, 'syn': 0.6476190476190476}]
[2021-09-28 15:25:09,928][        main.py][line: 185][    INFO] ======sample 1 returns [1.17498153741331, 1.0923076664894937]=======:
[2021-09-28 15:49:56,593][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.873164489150625, 'num_rules': 72, 'num_samples': 0, 'syn': 0.6226415094339622}]
[2021-09-28 15:49:56,594][        main.py][line: 185][    INFO] ======sample 2 returns [1.17498153741331, 1.0923076664894937, 1.0592237540092748]=======:
[2021-09-28 16:12:24,436][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8785433884900797, 'num_rules': 89, 'num_samples': 0, 'syn': 0.6826923076923077}]
[2021-09-28 16:12:24,437][        main.py][line: 185][    INFO] ======sample 3 returns [1.17498153741331, 1.0923076664894937, 1.0592237540092748, 1.1219640019373476]=======:
[2021-09-28 16:42:04,537][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8743961073433978, 'num_rules': 76, 'num_samples': 0, 'syn': 0.5714285714285714}]
[2021-09-28 16:42:04,537][        main.py][line: 185][    INFO] ======sample 4 returns [1.17498153741331, 1.0923076664894937, 1.0592237540092748, 1.1219640019373476, 1.0086266251002702]=======:
[2021-09-28 16:42:09,724][        main.py][line: 208][    INFO] loss: tensor([2.3952], grad_fn=<AddBackward0>)
[2021-09-28 16:42:09,731][        main.py][line: 209][    INFO] ===epoch19===
[2021-09-28 16:42:09,732][        main.py][line: 210][    INFO] loss: 2.395249605178833
[2021-09-28 16:42:09,732][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.864248789112334, 'num_rules': 77, 'num_samples': 0, 'syn': 0.7428571428571429}], [{'diversity': 0.889377237740892, 'num_rules': 72, 'num_samples': 0, 'syn': 0.6476190476190476}], [{'diversity': 0.873164489150625, 'num_rules': 72, 'num_samples': 0, 'syn': 0.6226415094339622}], [{'diversity': 0.8785433884900797, 'num_rules': 89, 'num_samples': 0, 'syn': 0.6826923076923077}], [{'diversity': 0.8743961073433978, 'num_rules': 76, 'num_samples': 0, 'syn': 0.5714285714285714}]]
[2021-09-28 16:42:09,733][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8759460023674658
[2021-09-28 16:42:09,733][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 77.2
[2021-09-28 16:42:09,734][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-28 16:42:09,734][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6534477158062064
[2021-09-28 16:42:09,734][        main.py][line: 220][    INFO] =====
[2021-09-28 17:09:07,593][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8623284195741934, 'num_rules': 77, 'num_samples': 0, 'syn': 0.6538461538461539}]
[2021-09-28 17:09:07,594][        main.py][line: 185][    INFO] ======sample 0 returns [1.0850103636332507]=======:
[2021-09-28 17:35:57,114][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8722363280746261, 'num_rules': 76, 'num_samples': 0, 'syn': 0.616822429906542}]
[2021-09-28 17:35:57,114][        main.py][line: 185][    INFO] ======sample 1 returns [1.0850103636332507, 1.052940593943855]=======:
[2021-09-28 17:59:33,019][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8908015618916056, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5754716981132075}]
[2021-09-28 17:59:33,019][        main.py][line: 185][    INFO] ======sample 2 returns [1.0850103636332507, 1.052940593943855, 1.0208724790590105]=======:
[2021-09-28 18:26:47,263][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8966089294793534, 'num_rules': 84, 'num_samples': 0, 'syn': 0.6666666666666666}]
[2021-09-28 18:26:47,264][        main.py][line: 185][    INFO] ======sample 3 returns [1.0850103636332507, 1.052940593943855, 1.0208724790590105, 1.1149711314063433]=======:
[2021-09-28 18:53:58,592][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8857507485534205, 'num_rules': 71, 'num_samples': 0, 'syn': 0.6019417475728155}]
[2021-09-28 18:53:58,592][        main.py][line: 185][    INFO] ======sample 4 returns [1.0850103636332507, 1.052940593943855, 1.0208724790590105, 1.1149711314063433, 1.0448171218495257]=======:
[2021-09-28 18:54:05,731][        main.py][line: 208][    INFO] loss: tensor([2.5362], grad_fn=<AddBackward0>)
[2021-09-28 18:54:05,733][        main.py][line: 209][    INFO] ===epoch20===
[2021-09-28 18:54:05,735][        main.py][line: 210][    INFO] loss: 2.536184549331665
[2021-09-28 18:54:05,735][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8623284195741934, 'num_rules': 77, 'num_samples': 0, 'syn': 0.6538461538461539}], [{'diversity': 0.8722363280746261, 'num_rules': 76, 'num_samples': 0, 'syn': 0.616822429906542}], [{'diversity': 0.8908015618916056, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5754716981132075}], [{'diversity': 0.8966089294793534, 'num_rules': 84, 'num_samples': 0, 'syn': 0.6666666666666666}], [{'diversity': 0.8857507485534205, 'num_rules': 71, 'num_samples': 0, 'syn': 0.6019417475728155}]]
[2021-09-28 18:54:05,736][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8815451975146399
[2021-09-28 18:54:05,736][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 76.6
[2021-09-28 18:54:05,737][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-28 18:54:05,737][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6229497392210771
[2021-09-28 18:54:05,737][        main.py][line: 220][    INFO] =====
[2021-09-28 19:18:00,719][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8830907999883358, 'num_rules': 78, 'num_samples': 0, 'syn': 0.6538461538461539}]
[2021-09-28 19:18:00,719][        main.py][line: 185][    INFO] ======sample 0 returns [1.0953915538403218]=======:
[2021-09-28 19:45:31,204][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8711928002994632, 'num_rules': 73, 'num_samples': 0, 'syn': 0.6761904761904762}]
[2021-09-28 19:45:31,204][        main.py][line: 185][    INFO] ======sample 1 returns [1.0953915538403218, 1.111786876340208]=======:
[2021-09-28 20:13:44,127][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8421670129779854, 'num_rules': 77, 'num_samples': 0, 'syn': 0.638095238095238}]
[2021-09-28 20:13:44,128][        main.py][line: 185][    INFO] ======sample 2 returns [1.0953915538403218, 1.111786876340208, 1.0591787445842307]=======:
[2021-09-28 20:42:54,704][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.876086522870184, 'num_rules': 74, 'num_samples': 0, 'syn': 0.5904761904761905}]
[2021-09-28 20:42:54,705][        main.py][line: 185][    INFO] ======sample 3 returns [1.0953915538403218, 1.111786876340208, 1.0591787445842307, 1.0285194519112824]=======:
[2021-09-28 21:06:53,447][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8718299778768671, 'num_rules': 86, 'num_samples': 0, 'syn': 0.6857142857142857}]
[2021-09-28 21:06:53,447][        main.py][line: 185][    INFO] ======sample 4 returns [1.0953915538403218, 1.111786876340208, 1.0591787445842307, 1.0285194519112824, 1.1216292746527192]=======:
[2021-09-28 21:07:01,814][        main.py][line: 208][    INFO] loss: tensor([0.1068], grad_fn=<AddBackward0>)
[2021-09-28 21:07:01,815][        main.py][line: 209][    INFO] ===epoch21===
[2021-09-28 21:07:01,815][        main.py][line: 210][    INFO] loss: 0.10680152475833893
[2021-09-28 21:07:01,816][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8830907999883358, 'num_rules': 78, 'num_samples': 0, 'syn': 0.6538461538461539}], [{'diversity': 0.8711928002994632, 'num_rules': 73, 'num_samples': 0, 'syn': 0.6761904761904762}], [{'diversity': 0.8421670129779854, 'num_rules': 77, 'num_samples': 0, 'syn': 0.638095238095238}], [{'diversity': 0.876086522870184, 'num_rules': 74, 'num_samples': 0, 'syn': 0.5904761904761905}], [{'diversity': 0.8718299778768671, 'num_rules': 86, 'num_samples': 0, 'syn': 0.6857142857142857}]]
[2021-09-28 21:07:01,816][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8688734228025672
[2021-09-28 21:07:01,816][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 77.6
[2021-09-28 21:07:01,817][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-28 21:07:01,817][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6488644688644689
[2021-09-28 21:07:01,817][        main.py][line: 220][    INFO] =====
[2021-09-28 21:34:14,908][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8665448222239257, 'num_rules': 79, 'num_samples': 0, 'syn': 0.7264150943396226}]
[2021-09-28 21:34:14,908][        main.py][line: 185][    INFO] ======sample 0 returns [1.1596875054515854]=======:
[2021-09-28 22:01:41,512][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8864013177514155, 'num_rules': 79, 'num_samples': 0, 'syn': 0.6037735849056604}]
[2021-09-28 22:01:41,512][        main.py][line: 185][    INFO] ======sample 1 returns [1.1596875054515854, 1.046974243781368]=======:
[2021-09-28 22:25:31,122][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8807518951775424, 'num_rules': 87, 'num_samples': 0, 'syn': 0.6037735849056604}]
[2021-09-28 22:25:31,122][        main.py][line: 185][    INFO] ======sample 2 returns [1.1596875054515854, 1.046974243781368, 1.0441495324944317]=======:
[2021-09-28 22:53:06,450][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8975387249169379, 'num_rules': 75, 'num_samples': 0, 'syn': 0.6571428571428571}]
[2021-09-28 22:53:06,450][        main.py][line: 185][    INFO] ======sample 3 returns [1.1596875054515854, 1.046974243781368, 1.0441495324944317, 1.105912219601326]=======:
[2021-09-28 23:16:50,171][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8715025762530934, 'num_rules': 76, 'num_samples': 0, 'syn': 0.5046728971962616}]
[2021-09-28 23:16:50,171][        main.py][line: 185][    INFO] ======sample 4 returns [1.1596875054515854, 1.046974243781368, 1.0441495324944317, 1.105912219601326, 0.9404241853228084]=======:
[2021-09-28 23:17:14,357][        main.py][line: 208][    INFO] loss: tensor([1.4394], grad_fn=<AddBackward0>)
[2021-09-28 23:17:14,366][        main.py][line: 209][    INFO] ===epoch22===
[2021-09-28 23:17:14,368][        main.py][line: 210][    INFO] loss: 1.4394099712371826
[2021-09-28 23:17:14,368][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8665448222239257, 'num_rules': 79, 'num_samples': 0, 'syn': 0.7264150943396226}], [{'diversity': 0.8864013177514155, 'num_rules': 79, 'num_samples': 0, 'syn': 0.6037735849056604}], [{'diversity': 0.8807518951775424, 'num_rules': 87, 'num_samples': 0, 'syn': 0.6037735849056604}], [{'diversity': 0.8975387249169379, 'num_rules': 75, 'num_samples': 0, 'syn': 0.6571428571428571}], [{'diversity': 0.8715025762530934, 'num_rules': 76, 'num_samples': 0, 'syn': 0.5046728971962616}]]
[2021-09-28 23:17:14,368][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.880547867264583
[2021-09-28 23:17:14,369][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 79.2
[2021-09-28 23:17:14,369][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-28 23:17:14,369][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6191556036980124
[2021-09-28 23:17:14,370][        main.py][line: 220][    INFO] =====
[2021-09-28 23:39:20,864][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8846161593664739, 'num_rules': 75, 'num_samples': 0, 'syn': 0.6792452830188679}]
[2021-09-28 23:39:20,865][        main.py][line: 185][    INFO] ======sample 0 returns [1.1215533627021048]=======:
[2021-09-29 00:04:34,493][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8686331848061798, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5714285714285714}]
[2021-09-29 00:04:34,493][        main.py][line: 185][    INFO] ======sample 1 returns [1.1215533627021048, 1.0057451638316612]=======:
[2021-09-29 00:34:05,188][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.859202703122988, 'num_rules': 76, 'num_samples': 0, 'syn': 0.6346153846153846}]
[2021-09-29 00:34:05,188][        main.py][line: 185][    INFO] ======sample 2 returns [1.1215533627021048, 1.0057451638316612, 1.0642167361768786]=======:
[2021-09-29 00:55:42,171][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8818626383389675, 'num_rules': 78, 'num_samples': 0, 'syn': 0.6666666666666666}]
[2021-09-29 00:55:42,172][        main.py][line: 185][    INFO] ======sample 3 returns [1.1215533627021048, 1.0057451638316612, 1.0642167361768786, 1.1075979858361504]=======:
[2021-09-29 01:22:56,585][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8894072380549631, 'num_rules': 78, 'num_samples': 0, 'syn': 0.4807692307692308}]
[2021-09-29 01:22:56,585][        main.py][line: 185][    INFO] ======sample 4 returns [1.1215533627021048, 1.0057451638316612, 1.0642167361768786, 1.1075979858361504, 0.9254728497967124]=======:
[2021-09-29 01:23:03,681][        main.py][line: 208][    INFO] loss: tensor([1.7763], grad_fn=<AddBackward0>)
[2021-09-29 01:23:03,688][        main.py][line: 209][    INFO] ===epoch23===
[2021-09-29 01:23:03,690][        main.py][line: 210][    INFO] loss: 1.7763395309448242
[2021-09-29 01:23:03,690][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8846161593664739, 'num_rules': 75, 'num_samples': 0, 'syn': 0.6792452830188679}], [{'diversity': 0.8686331848061798, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5714285714285714}], [{'diversity': 0.859202703122988, 'num_rules': 76, 'num_samples': 0, 'syn': 0.6346153846153846}], [{'diversity': 0.8818626383389675, 'num_rules': 78, 'num_samples': 0, 'syn': 0.6666666666666666}], [{'diversity': 0.8894072380549631, 'num_rules': 78, 'num_samples': 0, 'syn': 0.4807692307692308}]]
[2021-09-29 01:23:03,690][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8767443847379145
[2021-09-29 01:23:03,691][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 76.4
[2021-09-29 01:23:03,691][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-29 01:23:03,691][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6065450272997442
[2021-09-29 01:23:03,692][        main.py][line: 220][    INFO] =====
[2021-09-29 01:47:23,306][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8658294227892342, 'num_rules': 71, 'num_samples': 0, 'syn': 0.7619047619047619}]
[2021-09-29 01:47:23,307][        main.py][line: 185][    INFO] ======sample 0 returns [1.194819473299379]=======:
[2021-09-29 02:13:41,963][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8843042887907548, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5660377358490566}]
[2021-09-29 02:13:41,964][        main.py][line: 185][    INFO] ======sample 1 returns [1.194819473299379, 1.008189880244434]=======:
[2021-09-29 02:41:00,108][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8790856583322606, 'num_rules': 84, 'num_samples': 0, 'syn': 0.5}]
[2021-09-29 02:41:00,109][        main.py][line: 185][    INFO] ======sample 2 returns [1.194819473299379, 1.008189880244434, 0.9395428291661303]=======:
[2021-09-29 03:05:06,959][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8777869859200025, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5714285714285714}]
[2021-09-29 03:05:06,960][        main.py][line: 185][    INFO] ======sample 3 returns [1.194819473299379, 1.008189880244434, 0.9395428291661303, 1.0103220643885726]=======:
[2021-09-29 03:32:37,280][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8459011008517123, 'num_rules': 77, 'num_samples': 0, 'syn': 0.5943396226415094}]
[2021-09-29 03:32:37,280][        main.py][line: 185][    INFO] ======sample 4 returns [1.194819473299379, 1.008189880244434, 0.9395428291661303, 1.0103220643885726, 1.0172901730673656]=======:
[2021-09-29 03:32:45,536][        main.py][line: 208][    INFO] loss: tensor([-0.3301], grad_fn=<AddBackward0>)
[2021-09-29 03:32:45,544][        main.py][line: 209][    INFO] ===epoch24===
[2021-09-29 03:32:45,544][        main.py][line: 210][    INFO] loss: -0.33010777831077576
[2021-09-29 03:32:45,544][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8658294227892342, 'num_rules': 71, 'num_samples': 0, 'syn': 0.7619047619047619}], [{'diversity': 0.8843042887907548, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5660377358490566}], [{'diversity': 0.8790856583322606, 'num_rules': 84, 'num_samples': 0, 'syn': 0.5}], [{'diversity': 0.8777869859200025, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5714285714285714}], [{'diversity': 0.8459011008517123, 'num_rules': 77, 'num_samples': 0, 'syn': 0.5943396226415094}]]
[2021-09-29 03:32:45,545][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8705814913367929
[2021-09-29 03:32:45,545][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 76.4
[2021-09-29 03:32:45,546][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-29 03:32:45,546][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.59874213836478
[2021-09-29 03:32:45,546][        main.py][line: 220][    INFO] =====
[2021-09-29 03:58:47,933][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8893479232722412, 'num_rules': 77, 'num_samples': 0, 'syn': 0.580952380952381}]
[2021-09-29 03:58:47,934][        main.py][line: 185][    INFO] ======sample 0 returns [1.0256263425885015]=======:
[2021-09-29 04:22:27,158][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8663372858624334, 'num_rules': 84, 'num_samples': 0, 'syn': 0.5904761904761905}]
[2021-09-29 04:22:27,158][        main.py][line: 185][    INFO] ======sample 1 returns [1.0256263425885015, 1.023644833407407]=======:
[2021-09-29 04:50:26,841][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8791924108091445, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5523809523809524}]
[2021-09-29 04:50:26,841][        main.py][line: 185][    INFO] ======sample 2 returns [1.0256263425885015, 1.023644833407407, 0.9919771577855246]=======:
[2021-09-29 05:12:00,985][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8928770360096058, 'num_rules': 75, 'num_samples': 0, 'syn': 0.6476190476190476}]
[2021-09-29 05:12:00,986][        main.py][line: 185][    INFO] ======sample 3 returns [1.0256263425885015, 1.023644833407407, 0.9919771577855246, 1.0940575656238505]=======:
[2021-09-29 05:37:35,233][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8762238500789297, 'num_rules': 67, 'num_samples': 0, 'syn': 0.6057692307692307}]
[2021-09-29 05:37:35,234][        main.py][line: 185][    INFO] ======sample 4 returns [1.0256263425885015, 1.023644833407407, 0.9919771577855246, 1.0940575656238505, 1.0438811558086956]=======:
[2021-09-29 05:37:40,162][        main.py][line: 208][    INFO] loss: tensor([0.7226], grad_fn=<AddBackward0>)
[2021-09-29 05:37:40,163][        main.py][line: 209][    INFO] ===epoch25===
[2021-09-29 05:37:40,163][        main.py][line: 210][    INFO] loss: 0.7225862145423889
[2021-09-29 05:37:40,163][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8893479232722412, 'num_rules': 77, 'num_samples': 0, 'syn': 0.580952380952381}], [{'diversity': 0.8663372858624334, 'num_rules': 84, 'num_samples': 0, 'syn': 0.5904761904761905}], [{'diversity': 0.8791924108091445, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5523809523809524}], [{'diversity': 0.8928770360096058, 'num_rules': 75, 'num_samples': 0, 'syn': 0.6476190476190476}], [{'diversity': 0.8762238500789297, 'num_rules': 67, 'num_samples': 0, 'syn': 0.6057692307692307}]]
[2021-09-29 05:37:40,164][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.880795701206471
[2021-09-29 05:37:40,164][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 75.6
[2021-09-29 05:37:40,164][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-29 05:37:40,164][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.5954395604395605
[2021-09-29 05:37:40,164][        main.py][line: 220][    INFO] =====
[2021-09-29 06:01:50,288][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8636234588472371, 'num_rules': 70, 'num_samples': 0, 'syn': 0.7333333333333333}]
[2021-09-29 06:01:50,289][        main.py][line: 185][    INFO] ======sample 0 returns [1.165145062756952]=======:
[2021-09-29 06:26:06,701][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8909992645341621, 'num_rules': 75, 'num_samples': 0, 'syn': 0.6634615384615384}]
[2021-09-29 06:26:06,701][        main.py][line: 185][    INFO] ======sample 1 returns [1.165145062756952, 1.1089611707286195]=======:
[2021-09-29 06:48:32,907][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8741482817398382, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5607476635514018}]
[2021-09-29 06:48:32,908][        main.py][line: 185][    INFO] ======sample 2 returns [1.165145062756952, 1.1089611707286195, 0.997821804421321]=======:
[2021-09-29 07:11:09,067][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8880377294422621, 'num_rules': 77, 'num_samples': 0, 'syn': 0.5769230769230769}]
[2021-09-29 07:11:09,068][        main.py][line: 185][    INFO] ======sample 3 returns [1.165145062756952, 1.1089611707286195, 0.997821804421321, 1.020941941644208]=======:
[2021-09-29 07:36:29,076][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8712107958155335, 'num_rules': 78, 'num_samples': 0, 'syn': 0.7307692307692307}]
[2021-09-29 07:36:29,076][        main.py][line: 185][    INFO] ======sample 4 returns [1.165145062756952, 1.1089611707286195, 0.997821804421321, 1.020941941644208, 1.1663746286769974]=======:
[2021-09-29 07:36:33,630][        main.py][line: 208][    INFO] loss: tensor([1.7395], grad_fn=<AddBackward0>)
[2021-09-29 07:36:33,631][        main.py][line: 209][    INFO] ===epoch26===
[2021-09-29 07:36:33,631][        main.py][line: 210][    INFO] loss: 1.7394903898239136
[2021-09-29 07:36:33,632][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8636234588472371, 'num_rules': 70, 'num_samples': 0, 'syn': 0.7333333333333333}], [{'diversity': 0.8909992645341621, 'num_rules': 75, 'num_samples': 0, 'syn': 0.6634615384615384}], [{'diversity': 0.8741482817398382, 'num_rules': 75, 'num_samples': 0, 'syn': 0.5607476635514018}], [{'diversity': 0.8880377294422621, 'num_rules': 77, 'num_samples': 0, 'syn': 0.5769230769230769}], [{'diversity': 0.8712107958155335, 'num_rules': 78, 'num_samples': 0, 'syn': 0.7307692307692307}]]
[2021-09-29 07:36:33,632][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.8776039060758066
[2021-09-29 07:36:33,632][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 75.0
[2021-09-29 07:36:33,632][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-29 07:36:33,632][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6530469686077163
[2021-09-29 07:36:33,632][        main.py][line: 220][    INFO] =====
[2021-09-29 07:58:57,737][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8637126397827526, 'num_rules': 78, 'num_samples': 0, 'syn': 0.8}]
[2021-09-29 07:58:57,738][        main.py][line: 185][    INFO] ======sample 0 returns [1.2318563198913763]=======:
[2021-09-29 08:23:22,220][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.9022543845080837, 'num_rules': 75, 'num_samples': 0, 'syn': 0.6346153846153846}]
[2021-09-29 08:23:22,220][        main.py][line: 185][    INFO] ======sample 1 returns [1.2318563198913763, 1.0857425768694264]=======:
[2021-09-29 08:47:41,348][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8681170970884486, 'num_rules': 74, 'num_samples': 0, 'syn': 0.5904761904761905}]
[2021-09-29 08:47:41,349][        main.py][line: 185][    INFO] ======sample 2 returns [1.2318563198913763, 1.0857425768694264, 1.0245347390204147]=======:
[2021-09-29 09:12:49,278][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8522929598089126, 'num_rules': 74, 'num_samples': 0, 'syn': 0.5904761904761905}]
[2021-09-29 09:12:49,278][        main.py][line: 185][    INFO] ======sample 3 returns [1.2318563198913763, 1.0857425768694264, 1.0245347390204147, 1.016622670380647]=======:
[2021-09-29 09:36:44,516][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8801402731205079, 'num_rules': 73, 'num_samples': 0, 'syn': 0.6857142857142857}]
[2021-09-29 09:36:44,516][        main.py][line: 185][    INFO] ======sample 4 returns [1.2318563198913763, 1.0857425768694264, 1.0245347390204147, 1.016622670380647, 1.1257844222745397]=======:
[2021-09-29 09:36:51,193][        main.py][line: 208][    INFO] loss: tensor([-1.5024], grad_fn=<AddBackward0>)
[2021-09-29 09:36:51,194][        main.py][line: 209][    INFO] ===epoch27===
[2021-09-29 09:36:51,195][        main.py][line: 210][    INFO] loss: -1.5023585557937622
[2021-09-29 09:36:51,195][        main.py][line: 211][    INFO] eval_metrics: [[{'diversity': 0.8637126397827526, 'num_rules': 78, 'num_samples': 0, 'syn': 0.8}], [{'diversity': 0.9022543845080837, 'num_rules': 75, 'num_samples': 0, 'syn': 0.6346153846153846}], [{'diversity': 0.8681170970884486, 'num_rules': 74, 'num_samples': 0, 'syn': 0.5904761904761905}], [{'diversity': 0.8522929598089126, 'num_rules': 74, 'num_samples': 0, 'syn': 0.5904761904761905}], [{'diversity': 0.8801402731205079, 'num_rules': 73, 'num_samples': 0, 'syn': 0.6857142857142857}]]
[2021-09-29 09:36:51,195][        main.py][line: 219][    INFO] mean_eval_metrics diversity: 0.873303470861741
[2021-09-29 09:36:51,210][        main.py][line: 219][    INFO] mean_eval_metrics num_rules: 74.8
[2021-09-29 09:36:51,210][        main.py][line: 219][    INFO] mean_eval_metrics num_samples: 0.0
[2021-09-29 09:36:51,211][        main.py][line: 219][    INFO] mean_eval_metrics syn: 0.6602564102564102
[2021-09-29 09:36:51,211][        main.py][line: 220][    INFO] =====
[2021-09-29 09:55:38,575][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8517548064018308, 'num_rules': 76, 'num_samples': 0, 'syn': 0.6761904761904762}]
[2021-09-29 09:55:38,576][        main.py][line: 185][    INFO] ======sample 0 returns [1.1020678793913916]=======:
[2021-09-29 10:18:30,513][        main.py][line: 171][    INFO] eval_metrics: [{'diversity': 0.8801954118291669, 'num_rules': 77, 'num_samples': 0, 'syn': 0.625}]
[2021-09-29 10:18:30,513][        main.py][line: 185][    INFO] ======sample 1 returns [1.1020678793913916, 1.0650977059145834]=======:
